competencia,period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance_construction,source_archive,source_status
201910,2019-10-01,2019,10,15,PA,Para,North,-70,CAGEDEST_102019.7z,integrity_ok
201910,2019-10-01,2019,10,25,PB,Paraiba,Northeast,41,CAGEDEST_102019.7z,integrity_ok
201910,2019-10-01,2019,10,26,PE,Pernambuco,Northeast,20,CAGEDEST_102019.7z,integrity_ok
201910,2019-10-01,2019,10,22,PI,Piaui,Northeast,513,CAGEDEST_102019.7z,integrity_ok
201910,2019-10-01,2019,10,41,PR,Parana,South,700,CAGEDEST_102019.7z,integrity_ok
201910,2019-10-01,2019,10,33,RJ,Rio de Janeiro,Southeast,-1548,CAGEDEST_102019.7z,integrity_ok
201910,2019-10-01,2019,10,24,RN,Rio Grande do Norte,Northeast,636,CAGEDEST_102019.7z,integrity_ok
201910,2019-10-01,2019,10,11,RO,Rondonia,North,10,CAGEDEST_102019.7z,integrity_ok
201910,2019-10-01,2019,10,14,RR,Roraima,North,129,CAGEDEST_102019.7z,integrity_ok
201910,2019-10-01,2019,10,43,RS,Rio Grande do Sul,South,-96,CAGEDEST_102019.7z,integrity_ok
201910,2019-10-01,2019,10,42,SC,Santa Catarina,South,614,CAGEDEST_102019.7z,integrity_ok
201910,2019-10-01,2019,10,28,SE,Sergipe,Northeast,193,CAGEDEST_102019.7z,integrity_ok
201910,2019-10-01,2019,10,35,SP,Sao Paulo,Southeast,2272,CAGEDEST_102019.7z,integrity_ok
201910,2019-10-01,2019,10,17,TO,Tocantins,North,-111,CAGEDEST_102019.7z,integrity_ok
201911,2019-11-01,2019,11,12,AC,Acre,North,-254,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,27,AL,Alagoas,Northeast,127,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,13,AM,Amazonas,North,27,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,16,AP,Amapa,North,-185,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,29,BA,Bahia,Northeast,1739,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,23,CE,Ceara,Northeast,332,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,53,DF,Distrito Federal,Center-West,-105,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,32,ES,Espirito Santo,Southeast,-246,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,52,GO,Goias,Center-West,-917,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,21,MA,Maranhao,Northeast,-22,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,31,MG,Minas Gerais,Southeast,-4349,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,50,MS,Mato Grosso do Sul,Center-West,-210,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,51,MT,Mato Grosso,Center-West,-749,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,15,PA,Para,North,-105,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,25,PB,Paraiba,Northeast,-267,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,26,PE,Pernambuco,Northeast,-326,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,22,PI,Piaui,Northeast,-110,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,41,PR,Parana,South,-666,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,33,RJ,Rio de Janeiro,Southeast,-1182,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,24,RN,Rio Grande do Norte,Northeast,229,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,11,RO,Rondonia,North,-241,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,14,RR,Roraima,North,59,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,43,RS,Rio Grande do Sul,South,-399,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,42,SC,Santa Catarina,South,-560,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,28,SE,Sergipe,Northeast,38,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,35,SP,Sao Paulo,Southeast,184,CAGEDEST_112019.7z,integrity_ok
201911,2019-11-01,2019,11,17,TO,Tocantins,North,-209,CAGEDEST_112019.7z,integrity_ok
201912,2019-12-01,2019,12,12,AC,Acre,North,-20,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,27,AL,Alagoas,Northeast,-412,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,13,AM,Amazonas,North,-180,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,16,AP,Amapa,North,-125,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,29,BA,Bahia,Northeast,-5481,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,23,CE,Ceara,Northeast,-1520,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,53,DF,Distrito Federal,Center-West,-1393,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,32,ES,Espirito Santo,Southeast,-919,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,52,GO,Goias,Center-West,-3002,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,21,MA,Maranhao,Northeast,-244,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,31,MG,Minas Gerais,Southeast,-7604,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,50,MS,Mato Grosso do Sul,Center-West,-826,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,51,MT,Mato Grosso,Center-West,-1885,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,15,PA,Para,North,-1850,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,25,PB,Paraiba,Northeast,-280,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,26,PE,Pernambuco,Northeast,-916,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,22,PI,Piaui,Northeast,-914,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,41,PR,Parana,South,-4247,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,33,RJ,Rio de Janeiro,Southeast,-2325,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,24,RN,Rio Grande do Norte,Northeast,-274,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,11,RO,Rondonia,North,-491,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,14,RR,Roraima,North,-88,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,43,RS,Rio Grande do Sul,South,-2194,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,42,SC,Santa Catarina,South,-3120,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,28,SE,Sergipe,Northeast,-649,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,35,SP,Sao Paulo,Southeast,-8190,CAGEDEST_122019.7z,integrity_ok
201912,2019-12-01,2019,12,17,TO,Tocantins,North,-313,CAGEDEST_122019.7z,integrity_ok
