period,period_date,year,bimester,uf,state_abbrev,state_name,macroregion,total_revenue_nominal,total_revenue_real,state_tax_revenue_nominal,state_tax_revenue_real,federal_current_transfers_nominal,federal_capital_transfers_nominal,federal_transfers_nominal,federal_transfers_real,transfer_dependency_ratio,own_revenue_ratio,liquidated_expenditure_total_nominal,liquidated_expenditure_total_real,liquidated_expenditure_health_nominal,liquidated_expenditure_health_real,liquidated_expenditure_education_nominal,liquidated_expenditure_education_real,liquidated_expenditure_public_security_nominal,liquidated_expenditure_public_security_real,public_investment_liquidated_cumulative_nominal,public_investment_liquidated_nominal,public_investment_liquidated_real,public_investment_flow_is_derived,public_investment_negative_flow_flag,ipca_month_code,deflator_base_month,source_system,source_frequency,fiscal_series_version,social_expenditure_share_real,pilot_id,treated_unit,donor_pool_main,excluded_from_main_donor_pool,transition_period,analysis_period,post_treatment,treated_post,fiscal_main_window
2019B6,2019-12-01,2019,6,42,SC,Santa Catarina,South,4890379191.64,6982333626.0184555,3251906796.81,4642972924.238611,480660757.03,8341096.63,489001853.66,698181869.379858,0.09999262521318147,0.6649600510261179,5228121041.05,7464551094.160894,598142255.53,854009192.3892444,786165413.37,1122462898.3310416,410085930.91,585508131.9348042,916052423.19,319368197.3800001,455984130.526995,TRUE,FALSE,201912,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.34321959758024645,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2019B6,2019-12-01,2019,6,28,SE,Sergipe,Northeast,1813833107.72,2589735356.6506863,561905946.06,802272099.5830845,861770259.94,47093307.28,908863567.22,1297647564.36712,0.5010734247554051,0.30978922132826175,1948400158.65,2781866070.413924,327310247.94,467323547.0653738,252823154.46,360973156.4046918,212416869.37,303282300.1273931,205631587.68,32230285.840000004,46017414.96477903,TRUE,FALSE,201912,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4067697635167199,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2019B6,2019-12-01,2019,6,35,SP,Sao Paulo,Southeast,43186714959.02,61660668884.55659,33923933427.81,48435553117.17556,2484292002.61,235731858.97,2720023861.58,3883566759.966021,0.06298288406888643,0.7855178024075349,48319299783.26,68988816294.46426,5248915858.9,7494241298.178036,8741345274.31,12480625050.46444,2591607098.68,3700217239.0793967,7148933267.52,3193050724.4100003,4558940026.724977,TRUE,FALSE,201912,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.34317277581151345,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2019B6,2019-12-01,2019,6,17,TO,Tocantins,North,1702859174.93,2431290174.351586,458084798.18,654039444.5011262,840375041.77,4551107.45,844926149.22,1206359677.238579,0.4961808713599189,0.2690092081154219,1553441384.68,2217956029.8395567,237322421.49,338841684.6306046,239353618.97,341741766.1805042,126460979.5,180557113.25034633,236166553.46,74350948.67000002,106156007.2708426,TRUE,FALSE,201912,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3882586275273224,rr_2018_01,FALSE,FALSE,TRUE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,12,AC,Acre,North,1088631006.28,1547189129.6119454,257329474.46,365722970.70038104,630865435.99,6078091.68,636943527.67,905239788.7831632,0.5850867043062851,0.2363789686087757,774735917.62,1101073718.4104226,107906328.4,153359124.76653838,157133951.33,223322631.80846623,67617548.75,96099721.38722812,22713805.4,22713805.4,32281418.225527104,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.42938222033377477,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,27,AL,Alagoas,Northeast,1710042602.86,2430354556.3700485,637944101.02,906661828.208431,807356056.93,35644775.89,843000832.8199999,1198093492.8997004,0.49297066132159745,0.37305743140729697,1549241080.5,2201819482.515599,154933390.66,220195140.92492995,156826329.11,222885431.5523046,258047139.59,366742934.0134156,6943690.01,6943690.01,9868542.822033005,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.36779741160497836,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,13,AM,Amazonas,North,3276898126.17,4657208117.726494,1769474387.85,2514820469.2087574,777183567.65,810110.96,777993678.61,1105703728.360098,0.23741771903031655,0.5399845584818778,2045233432.45,2906735997.735932,365390689.9,519302224.7331476,230007322.7,326892057.41863376,306219866.01,435207196.22057176,17292314.23,17292314.23,24576261.78948701,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4408386173943701,rr_2018_01,FALSE,FALSE,TRUE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,16,AP,Amapa,North,978609312.9,1390823596.16943,132999072.08,189021548.51698717,620688078.18,,620688078.18,882137144.6339521,0.6342552334196164,0.13590619905902185,452108231.63,642547325.3570937,107512606.8,152799557.95638934,95324447.05,135477445.90336958,77807732.3,110582260.5821988,2292900.92,2292900.92,3258727.1152818752,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.6207469064170377,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,29,BA,Bahia,Northeast,7691204333.72,10930928542.462631,4475416597.24,6360572011.811364,2146713896.2,16957391.84,2163671288.04,3075062787.664112,0.28131761869255895,0.581887621632772,6383738427.13,9072725876.596272,870484096.07,1237153381.7889268,684282909.78,972519681.5848747,598050822.46,849964520.6941731,181467720.9,181467720.9,257906382.90870124,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3372346553487881,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,23,CE,Ceara,Northeast,4684320765,6657471747.005726,2653324262.21,3770969623.449321,1469007994.71,6436826,1475444820.71,2096938425.2110991,0.31497518951608344,0.566426680690813,3173337801.87,4510025640.75152,254306254.69,361426296.4943472,298768397.36,424616985.9211979,409142735.72,581483707.0724235,21793850.99,21793850.99,30973956.418285064,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3032193380745598,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,53,DF,Distrito Federal,Center-West,4217061385.11,5993391237.535941,3103271343.89,4410445469.406313,473466552.17,31557697.77,505024249.94,717752870.5228,0.11975738644051696,0.7358847928672142,2785545512.67,3958885712.771872,342691463.08,487041525.94365627,589898585.16,838378360.7742223,107552163.55,152855776.98124692,4750859.31,4750859.31,6752037.961756472,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.37340700665594334,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,32,ES,Espirito Santo,Southeast,2562784207.83,3642291873.9427257,1456274048.1,2069692452.2254417,980228900.87,1980438.68,982209339.55,1395940042.4832516,0.3832586983129849,0.5682390439470824,1889150153.86,2684906607.836551,321911285.06,457508226.4523908,139882739.51,198804785.7737997,194811588.67,276871015.5910567,12491907.84,12491907.84,17753806.30045289,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3475666621302667,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,52,GO,Goias,Center-West,4260066603.07,6054511309.7738905,2587748022.93,3677771061.2279983,579211217.99,11289739.8,590500957.79,839234467.5539625,0.13861308115804052,0.6074430904589965,3502280985.36,4977527773.999391,552801977.3,785655750.3622726,425443981.32,604651437.7782007,497079489,706461581.1025792,3379989.65,3379989.65,4803724.323956873,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.42124702552052684,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,21,MA,Maranhao,Northeast,2985574219.55,4243171424.9275575,1090760127.83,1550215089.4631526,1604782512.41,,1604782512.41,2280756329.9859633,0.5375121817108538,0.36534349763858975,1564582338.04,2223622854.6072807,159326470.71,226438694.2131108,337084624.37,479072949.03049034,79532658.84,113033768.55567344,6677841.81,6677841.81,9490712.829322774,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3681134191003986,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,31,MG,Minas Gerais,Southeast,16134976049.14,22931424335.49031,12299428194.6,17480249499.92406,1173295361.4,1930950.3,1175226311.7,1670260504.9892426,0.07283718972502845,0.7622836350758366,12703727850.42,18054850102.86671,493713248.86,701677397.920007,1105238637.69,1570792303.3576188,2053300998.27,2918201820.468453,27527911.07,27527911.07,39123343.46783597,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.28749457858539157,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,50,MS,Mato Grosso do Sul,Center-West,2394640007.63,3403321205.960647,1394079717.88,1981300342.2407205,289486432.69,30024046.92,319510479.61,454096142.76827264,0.13342735383688123,0.5821667196063157,2360369234.45,3354614741.215829,170374659.29,242140651.23460892,227711198.02,323628748.6164445,234140074.3,332765625.5184035,137550296.2,137550296.2,195489860.042445,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.267850437288604,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,51,MT,Mato Grosso,Center-West,3222075136.69,4579292338.287019,1608397569.1,2285894137.361863,509120994.12,2484886.8,511605880.92,727106846.1569958,0.15878148684191354,0.49918065248853505,2278872774.96,3238789970.933328,153278805.38,217843603.67818215,406153437.9,577235243.5750617,363981150.88,517298953.25095826,8830797.88,8830797.88,12550546.885876646,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.40520620734354434,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,15,PA,Para,North,4837960384.05,6875828147.935519,2377575323.06,3379068457.035939,1704148131.26,2473790.49,1706621921.75,2425493000.343507,0.352756489568717,0.491441668455677,3829643706.32,5442783715.073725,435619741.53,619113478.1680374,482682453.35,686000160.3568739,393028303.82,558581480.5863818,97350089.66,97350089.66,138356338.94296822,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3424157961577293,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,25,PB,Paraiba,Northeast,2029199084.45,2883947588.455924,828953800.01,1178129504.78843,889137411.15,12024233,901161644.15,1280753066.749871,0.4440972061616386,0.4085128001300484,1381711284.35,1963722020.6629293,158212475.32,224855456.5982504,303667303.36,431579431.47572154,208128944.76,295797969.22250587,15430308.17,15430308.17,21929933.034670528,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.48491224688462536,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,26,PE,Pernambuco,Northeast,6113263712.15,8688320567.140743,3740285779.22,5315786033.897797,1510972418.61,6144937.12,1517117355.7299998,2156164455.7158136,0.24816815160693245,0.6118312501039748,4905950969.54,6972458038.301717,867458040.5,1232852677.2742684,377396903.43,536365750.348583,403847962.16,573958644.8166808,51826724.52,51826724.52,73657414.07158929,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3360618392491983,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,22,PI,Piaui,Northeast,1934504912.3,2749365904.7238703,721862940.63,1025929344.6260604,871782967.71,9190168.05,880973135.76,1252060662.6718142,0.4553997925560088,0.37315125748207695,1392369422.42,1978869628.3175712,187041107.34,265827416.6339493,154760207.81,219949009.20407185,106498929.6,151358895.01758996,19108636.83,19108636.83,27157664.088684164,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.32196932619421803,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,41,PR,Parana,South,8307931366.48,11807436152.037992,4908573980.26,6976185925.57429,859840302.75,84589189.49,944429492.24,1342246395.3803904,0.11367805661593312,0.5908298665134161,5590976994.24,7946033853.066378,417951463.6,594002887.5321249,1275104925.44,1812210444.4708416,488951261.32,694909544.2443966,49497210.61,49497210.61,70346651.67547873,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.39027305113363425,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,33,RJ,Rio de Janeiro,Southeast,12069047760,17152827166.707218,6743618693,9584196551.328009,570315159,2404726,572719885,813963570.092081,0.04745360996069171,0.5587531698523993,9141100018,12991555907.335163,451951038,642323917.9084934,707795523,1005936385.1078292,1355277323,1926153425.4113047,3667118,3667118,5211798.188618738,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.27513361401227376,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,24,RN,Rio Grande do Norte,Northeast,1900718602.43,2701347971.1366296,770829918.66,1095522416.7330632,793692399.21,31588959,825281358.21,1172910140.284466,0.4341943921393244,0.4055465746873429,1268352435.95,1802613640.5248957,121287942.13,172377402.93451923,153229898.42,217774095.9051738,128734249.92,182960278.4928786,27721922.58,27721922.58,39399077.39196636,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3179337848379365,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,11,RO,Rondonia,North,1432494262.17,2035896036.283627,544654137.34,774075840.0499557,560261433.32,5285152.8,565546586.12,803768701.5033951,0.3947985001093738,0.3802138352128098,875513551.83,1244301367.8694692,85023374.31,120837308.26744896,143396863.27,203799144.790049,145771381.05,207173867.791776,628889.79,628889.79,893793.6189571263,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4273967180152312,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,14,RR,Roraima,North,834402912.73,1185873917.6498854,159224902.83,226294343.4469217,438492850.84,17199316.8,455692167.64,647640903.2580621,0.5461296463468303,0.19082496046070585,401875523.42,571155366.4241412,64397239.64,91522938.96945743,84247506.88,119734626.41584717,54808619.54,77895356.52773255,6528240.41,6528240.41,9278095.644510388,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.5062596605252092,rr_2018_01,TRUE,FALSE,TRUE,FALSE,post,TRUE,TRUE,TRUE
2020B1,2020-02-01,2020,1,43,RS,Rio Grande do Sul,South,7703933812.54,10949019990.476068,5208170530.73,7401979903.039964,667323204.12,44703971.04,712027175.16,1011950513.113078,0.09242384377718886,0.6760404044817276,6836122472.65,9715665195.429522,765066288.9,1087331004.5278828,585127262.9,831597240.3652295,835169940.43,1186964036.260053,3355071.01,3355071.01,4768309.3406335,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3196788092918486,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,42,SC,Santa Catarina,South,4593382442.78,6528227969.461009,3270249200.87,4647758501.75155,361855502.49,535894.8,362391397.29,515039556.3947044,0.07889423574116203,0.7119479472061518,3472487198.64,4935184112.393904,355402346.17,505106545.248791,375887852.01,534221049.3988757,358639081.36,509706672.81498337,50464565.62,50464565.62,71721480.37989163,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3138756796473925,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,28,SE,Sergipe,Northeast,1548044994.58,2200119575.8228526,457971870.98,650880873.6484342,758458661.72,1603470.58,760062132.3000001,1080218974.235036,0.49098193848442534,0.2958388629422573,1370577309.44,1947898142.0017943,240084366.4,341213799.47937244,147720872.5,209944532.9320408,137233169.1,195039151.21732897,13909378.95,13909378.95,19768351.06381131,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3830782870719812,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,35,SP,Sao Paulo,Southeast,43977124073.26,62501369082.11788,38253072795.17,54366206787.71933,2252114156.13,46011677.73,2298125833.86,3266152891.215793,0.05225730154685945,0.869840254479704,36374368238.98,51696145719.89964,3509660627.56,4988015902.7835245,4120669677.55,5856396974.777264,1816525272.91,2581690342.915744,291483602.23,291483602.23,414263656.1229769,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.25971188051855787,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B1,2020-02-01,2020,1,17,TO,Tocantins,North,1551050067.98,2204390459.962056,442100411.5,628323965.5345966,801612810.21,2929700,804542510.21,1143435580.0329442,0.5187082782297227,0.28503297258209503,1222729806.04,1737773638.123838,243891221.64,346624195.666287,129660113,184276137.847078,190544946.25,270807158.5687193,4238803.72,4238803.72,6024291.978007353,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.46134172742293195,rr_2018_01,FALSE,FALSE,TRUE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,12,AC,Acre,North,940338728.1,1339650821.025323,258169352.82,367800214.0438368,519497392.86,5572279.15,525069672.01,748038973.8120939,0.5583835444818153,0.27454931409838207,862663430.88,1228990935.8322363,159871946.66,227761101.613598,196500954.95,279944511.2325875,70236581.25,100062340.22466856,39249338.66,16535533.259999998,23557299.136885915,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4945259849774983,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,27,AL,Alagoas,Northeast,1366896924.04,1947345708.3354752,538736758.14,767509748.1277201,580006588.92,29201114.6,609207703.52,867905974.5253083,0.4456866445491924,0.3941312242825961,1356070950.43,1931922516.6688523,242286337.16,345172522.1989314,181882766.38,259118751.6052323,235291892.5,335207907.054006,77413222.21,70469532.19999999,100394213.11483088,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.486302723195191,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,13,AM,Amazonas,North,2995601210.46,4267674510.4030457,1545768487.86,2202174559.013274,741717650.43,34447719.41,776165369.8399999,1105761725.9458475,0.2591017012310571,0.516012773149679,2932918932.85,4178374386.783077,570953131.36,813406710.0893269,379337453.56,540421994.672187,318290909.79,453452214.4872515,126968165.52,109675851.29,156249381.03333628,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.43253206916199477,rr_2018_01,FALSE,FALSE,TRUE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,16,AP,Amapa,North,807155104.97,1149911161.5371542,124406580.62,177235471.52554637,482691313.29,1193500,483884813.29,689365085.1916173,0.5994942115964005,0.15412970797554937,602600845.2,858493533.1270162,80944544.28,115317408.4633584,149639052.24,213182838.4818464,109515673.96,156021184.8682398,10975710.31,8682809.39,12369939.023592878,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.5643856512798664,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,29,BA,Bahia,Northeast,6961395325.52,9917531507.138948,3901862744.02,5558777355.811123,1792361451.64,77142709.53,1869504161.17,2663383639.938001,0.26855308077628137,0.5605000953926632,7295460759.81,10393456851.857056,1297077519.4,1847877697.5491235,775539811.6,1104870526.2273078,720657964.04,1026683262.4827884,517181249.97,335713529.07000005,478273298.1301892,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3828785305004843,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,23,CE,Ceara,Northeast,4032261433.42,5744549467.59929,1965535319.86,2800194149.5327845,1143059508.66,8975089.94,1152034598.6,1641242724.2919471,0.28570434175020526,0.4874523520646112,4260608921.47,6069864049.147313,764760811.91,1089514255.81854,494205825.58,704068885.1893566,481628613.95,686150797.3952028,373056122.45,351262271.46,500424768.5378394,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4085320393216137,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,53,DF,Distrito Federal,Center-West,3596452483,5123675519.952788,2605914574.17,3712508582.798096,456641742,5354471.28,461996213.28,658181555.1526705,0.12845886758237476,0.7245791753089597,3884368318.59,5533853973.7464285,588866393.09,838926786.0648471,768611990.29,1095000825.8432655,157418910.3,224266390.53185952,75557575.56,70806716.25,100874581.3863067,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.38999836509579433,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,32,ES,Espirito Santo,Southeast,2464077443.32,3510440728.8248715,1410338689.69,2009234892.818392,696962726.69,127296.08,697090022.7700001,993107263.8253404,0.2829010202823693,0.5723597257518683,2458737514.18,3502833214.3805046,543716988.45,774604818.6850793,232120431.78,330689694.807253,231590416.34,329934609.859527,173160402.26,160668494.42,228895901.0521216,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4097337884829003,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,52,GO,Goias,Center-West,3789214285.39,5398293058.417739,2247127431.85,3201363528.9795713,463039172.36,43388169.19,506427341.55,721480232.2009448,0.1336496971160016,0.5930325557238094,3965919536.69,5650035678.2945595,735037941.66,1047169655.5763524,525228678.87,748265502.4705254,533781680.11,760450510.6925604,23421851.45,20041861.8,28552579.84481396,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4523662883330538,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,21,MA,Maranhao,Northeast,2303189852.8,3281232693.154152,911201783.62,1298140958.2191083,1115088280.26,,1115088280.26,1588607259.8375037,0.4841495280575248,0.3956259977926905,1854036467.3,2641347635.0675197,427446094.53,608959829.44168,398321862.28,567468077.0767858,151260001.07,215492118.49558905,133982950.73,127305108.92,181364851.3977398,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.526973430734525,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,31,MG,Minas Gerais,Southeast,13727087328.64,19556254847.92673,8808018907.59,12548318396.926304,996966961.7,19056548.56,1016023510.26,1447474924.7550848,0.07401595735026636,0.6416524275483463,13010441284.96,18535287156.060738,1016886412.75,1448704256.2657936,1382401255.12,1969433908.3001175,2176873918.43,3101277066.3883934,118328127.12,90800216.05,129358262.44914947,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.35172992876037323,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,50,MS,Mato Grosso do Sul,Center-West,2243231586.71,3195813324.5857425,1168050965.03,1664060393.9216402,240772555.08,10192076.06,250964631.14,357536028.35686326,0.11187638076551576,0.5207001238526172,1996606519.24,2844459642.929789,226707168.99,322977705.7927177,266112852.74,379116897.9914865,178136854.28,253782148.878688,299450137.34,161899841.14,230650135.5583914,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3360486252771513,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,51,MT,Mato Grosso,Center-West,3166085515.95,4510554478.011188,1507561589.85,2147743213.4157715,380705519.95,2159839.65,382865359.6,545448015.7024338,0.1209270430856064,0.47615946639951967,2481381592.35,3535093034.172353,239311830.84,340934900.4625764,392849383.07,559671725.5625464,370590345.96,527960453.391617,76280389.03,67449591.15,96091862.92315578,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4041101791685096,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,15,PA,Para,North,4044588625.94,5762111366.399015,2112131948.14,3009042607.610926,1099033028.28,4653870.99,1103686899.27,1572364315.7284827,0.27287988998225815,0.5222118102676316,4128088697.27,5881069499.006112,589642214.63,840032057.9546161,593165821.45,845051954.1136537,457165563.41,651299583.932037,454823098.05,357473008.39,509272876.7554582,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3972718901545289,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,25,PB,Paraiba,Northeast,1604730753.49,2286174978.436968,682947557.19,972959241.565478,675948340.48,,675948340.48,962987827.9334656,0.42122227607960666,0.425583890446863,1553597535.14,2213328188.3418145,210772073.85,300275819.06882274,314006701.69,447348729.93737555,222140666.44,316472051.27960145,60658113.48,45227805.309999995,64433660.665172115,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.48076765383944337,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
2020B2,2020-04-01,2020,2,26,PE,Pernambuco,Northeast,5005996126.04,7131777751.884632,2911892641.08,4148419341.6583138,1339215512.59,25828857.51,1365044370.1,1944706472.778593,0.2726818670512676,0.5816809617436633,5240695201.31,7466141103.604315,1155985977.34,1646872044.4667296,511048035.07,728063089.7211087,461689147.31,657744094.5158523,224006519.42,172179794.89999998,245295441.64135197,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.40619098763612316,rr_2018_01,FALSE,TRUE,FALSE,FALSE,post,TRUE,FALSE,TRUE
