state_abbrev,period_date,icms_siconfi,tax_siconfi,investment_siconfi,totalexp_siconfi,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,year,month,bimester,bim_event_time,icms_level,icms_2bim,icms_2bim_log
RO,2019-12-01,5.849515320652049,6.097644420407084,2.960310994859082,6.799150690894715,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,12,6,6,347.0661239241504,701.6170776106787,6.5533877817119635
RO,2020-02-01,5.866165350918293,6.1167088336405016,2.114739057315793,6.881934827218743,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,2,1,7,352.8931609479314,699.9592848720818,6.551022168883332
RO,2020-04-01,5.753723893196068,5.984781165235643,2.989062576093172,6.817806432931794,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,4,2,8,315.3628539552111,668.2560149031425,6.504671355955912
RO,2020-06-01,5.6339943960704995,5.903377116092553,3.377379801849229,6.718945532878695,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,6,3,9,279.7774305184943,595.1402844737054,6.388797149980442
RO,2020-08-01,5.881300878263858,6.115360970664449,3.2335491279833217,6.839639191439329,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,8,4,10,358.2750108627987,638.052441381293,6.458420476489244
RO,2020-10-01,5.96420740458056,6.204813283665374,3.0623390783201567,6.891665145376178,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,10,5,11,389.24439245290824,747.519403315707,6.616760262540934
RR,2015-02-01,5.8083173710701095,6.170715965412129,-2.6963204199091906,7.240358037439887,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2015,2,1,-23,333.0582404952909,,
RR,2015-04-01,5.79885036253923,6.060463850237583,3.765245508910188,7.49408343938218,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2015,4,2,-22,329.9200533515768,662.9782938468677,6.496742250354094
RR,2015-06-01,5.7565835448177705,6.068377672566115,4.409896130167237,7.394669125210102,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2015,6,3,-21,316.2659725387642,646.18602589034094,6.471087428102938
RR,2015-08-01,5.751677097336345,5.9724972561559,4.202063090112506,7.338845809008188,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2015,8,4,-20,314.71803070731926,630.9840032460834,6.447280510787346
RR,2015-10-01,5.698130130589111,5.970112265042085,4.814904263474762,7.404451042017818,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2015,10,5,-19,298.30908011230053,613.0271108196198,6.418409161417663
RR,2015-12-01,5.720944132097688,5.937385718299855,5.115102968763965,7.411570228465808,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2015,12,6,-18,305.1929294180936,603.5020095303942,6.40274937032557
RR,2016-02-01,5.740691927391788,6.143617569073711,-1.538379335841115,7.490993339716674,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2016,2,1,-17,311.2797194482842,616.4726488663778,6.424013956439988
RR,2016-04-01,5.792401071784788,5.988384973545366,3.833666307938207,7.791582730292435,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2016,4,2,-16,327.7991495158275,639.0788689641117,6.460027872370159
RR,2016-06-01,5.668186000576759,6.027536637363542,3.707586605657516,8.090190657478601,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2016,6,3,-15,289.5088888181522,617.3080383339797,6.425368151077549
RR,2016-08-01,5.7722159523517815,5.936528305818169,4.3926796072351,6.9093048817301845,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2016,8,4,-14,321.2488165629104,610.7577053810626,6.4147003263187035
RR,2016-10-01,5.827090453184914,6.0458627856102,3.6801246531687255,7.140408140794559,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2016,10,5,-13,339.36982881172037,660.6186453746308,6.493176737466989
RR,2016-12-01,5.715878967925755,6.092564463254995,4.953036214650054,7.530976989167193,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2016,12,6,-12,303.6509855226253,643.0208143343457,6.466177094373648
RR,2017-02-01,5.821086275119516,6.190507499868913,-0.7904750061121936,7.426409354257039,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2017,2,1,-11,337.3382968723489,640.9892823949742,6.463012736648242
RR,2017-04-01,5.829517466340389,6.071008946008814,3.7286914746042665,7.348130710710517,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2017,4,2,-10,340.1944841707249,677.5327810430738,6.518457936886755
RR,2017-06-01,5.775218955597065,6.085618817880469,3.79049646013016,7.3505848320344755,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2017,6,3,-9,322.2149777681374,662.4094619388623,6.495883887297023
RR,2017-08-01,5.7965232060549905,6.034261084250189,4.3821682504522625,7.37425781997135,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2017,8,4,-8,329.15317043451364,651.368148202651,6.479074994199041
RR,2017-10-01,5.759756992698083,6.007244858152115,4.069175660389917,7.332950953962244,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2017,10,5,-7,317.2712203260273,646.424390760541,6.47145623972604
RR,2017-12-01,5.771106291253007,5.96359596549875,5.186510782269583,7.690265528597967,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2017,12,6,-6,320.89253695951,638.1637572855373,6.45859492327129
RR,2018-02-01,5.905784937287998,5.7113836930194255,1.719146549765285,7.158227549217955,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2018,2,1,-5,367.15530660062655,688.0478435601365,6.5338583755738835
RR,2018-04-01,4.352318809794942,5.699084264653458,3.4548315141512824,7.282178747522994,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2018,4,2,-4,77.65832920123698,444.81363580186354,6.0976553984958555
RR,2018-06-01,5.35735375171686,5.668822166906267,3.7957521025482985,7.1522641051181735,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2018,6,3,-3,212.1627675857111,289.8210967869481,5.6692638249834975
RR,2018-08-01,5.46310618937824,5.609795616174258,4.074235220747739,7.438147117030723,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2018,8,4,-2,235.82881682132808,447.99158440703917,6.104774447432832
RR,2018-10-01,5.466843759077667,5.640038909976369,,7.006406880881585,TRUE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,treated_unit,2018,10,5,-1,236.7118927121721,472.54070953350015,6.15812390096529
RR,2018-12-01,5.507935567087135,5.731102066589204,4.569183391654635,6.901906091111338,TRUE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,treated_unit,2018,12,6,0,246.641426448844,483.3533191610161,6.180747895879932
RR,2019-02-01,5.484867812902434,6.150022597899882,3.9273897880811433,6.867290620338686,TRUE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,treated_unit,2019,2,1,1,241.01708254363186,487.65850899247584,6.189615384240417
RR,2019-04-01,5.537087948055837,5.883746879097105,2.275432264807316,6.791924347883947,TRUE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,treated_unit,2019,4,2,2,253.93744268831668,494.95452523194854,6.204465890130261
RR,2019-06-01,5.635173641459749,5.993086022607408,2.3739580092423926,7.124401025928536,TRUE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,treated_unit,2019,6,3,3,280.1075513719406,534.0449940602573,6.280480093950451
RR,2019-08-01,5.624127592597184,5.997784050010078,3.739583990073263,7.499564961603058,TRUE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,treated_unit,2019,8,4,4,277.03049561407283,557.1380469860135,6.322813049410307
RR,2019-10-01,5.695019842080889,6.051781326837623,3.2546306952006603,7.092490678022951,TRUE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,treated_unit,2019,10,5,5,297.38269421904107,574.4131898331138,6.353348980271756
RR,2019-12-01,7.126431934125389,5.862036845271119,4.000647712562226,7.355420280955988,TRUE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,treated_unit,2019,12,6,6,1244.428831964417,1541.811526183458,7.340713319793987
RR,2020-02-01,6.0798140622056005,5.932990608961312,2.6878189263163432,7.241770517666877,TRUE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,treated_unit,2020,2,1,7,436.9479420280444,1681.3767739924615,7.427368245112547
RR,2020-04-01,4.471161590161696,5.931127360070538,3.5073350676001964,7.137988427607779,TRUE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,treated_unit,2020,4,2,8,87.45825468112824,524.4061967091726,6.262266568580164
RR,2020-06-01,5.497298635458046,5.8440867670008165,2.7154004430999708,7.02001456094735,TRUE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,treated_unit,2020,6,3,9,244.03182215514312,331.4900768362713,5.803597875048987
RR,2020-08-01,5.742721605031424,6.045660302808095,,7.052665638975343,TRUE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,treated_unit,2020,8,4,10,311.91215854114705,555.9439806962902,6.32066753503118
RR,2020-10-01,5.657632181383426,6.040910343776015,3.5496311916775785,7.219507543561399,TRUE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,treated_unit,2020,10,5,11,286.46953097829464,598.3816895194417,6.3942288271270025
RS,2015-02-01,6.404158373940026,6.637927158643372,2.0615188303816256,7.134897757493242,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,2,1,-23,604.3529453882239,,
RS,2015-04-01,6.3730211095290095,6.562407140166777,1.9015939785206784,7.08864627034111,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,4,2,-22,585.8249996277309,1190.1779450159547,7.08185810855339
RS,2015-06-01,6.356563528122268,6.658069005272288,2.029819354761159,7.002674033927725,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,6,3,-21,576.2626394974405,1162.0876391251713,7.057973355501724
RS,2015-08-01,6.311602210913194,6.620334880298238,2.1188375387972034,7.048030763107073,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,8,4,-20,550.9269432136218,1127.1895827110625,7.027482718802112
RS,2015-10-01,6.346942641938226,6.523310955492037,1.5198789272326985,7.0080064915029165,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,10,5,-19,570.7450667598597,1121.6720099734816,7.022575717120158
RS,2015-12-01,6.371100485299314,6.513206679275629,2.038343683588897,7.074947413160431,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,12,6,-18,584.7009297425519,1155.4459965024116,7.052241692579358
RS,2016-02-01,6.414778643598829,6.679235129349673,1.9892797100617885,7.124779120623051,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,2,1,-17,610.8055401364834,1195.5064698790352,7.086325198744074
RS,2016-04-01,6.4151893356513385,6.668488416933286,2.0888917852938027,7.046740459212246,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,4,2,-16,611.0564446361614,1221.8619847726447,7.108131191268525
RS,2016-06-01,6.370300910246999,6.628640679516938,2.4858253227410003,7.010102207324702,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,6,3,-15,584.233604321836,1195.2900489579974,7.086144153707473
RS,2016-08-01,6.368317476652597,6.608010214945224,2.3719348882057467,6.991154698392236,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,8,4,-14,583.0759641947183,1167.3095685165542,7.062456865760765
RS,2016-10-01,6.407381715266256,6.5907255860108815,2.3144071432499436,6.965718596096285,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,10,5,-13,606.3041241809573,1189.3800883756755,7.081187516234158
RS,2016-12-01,6.421142158050296,6.5285696542703935,2.219045879328355,6.884889465692392,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,12,6,-12,614.7048033689853,1221.0089275499427,7.107432785754689
RS,2017-02-01,6.4322872758697835,6.688583501831877,2.896004992713636,7.080282295671144,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,2,1,-11,621.5940804172272,1236.2988837862126,7.119877424146027
RS,2017-04-01,6.423980085346971,6.6782019866705715,2.591993952011857,7.074814033829203,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,4,2,-10,616.4517686175656,1238.0458490347928,7.1212894873203165
RS,2017-06-01,6.397166283462213,6.6511187890763,2.6166342260451896,7.056841619339371,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,6,3,-9,600.1419937468431,1216.5937623644086,7.10381023476875
RS,2017-08-01,6.381728482305554,6.621756616909229,2.2544215741492164,6.962454885249747,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,8,4,-8,590.9482690197494,1191.0902627665926,7.082624353861074
RS,2017-10-01,6.41840635198135,6.6348738762136135,2.3488388258637025,6.99067056395065,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,10,5,-7,613.0253885614131,1203.9736575811626,7.093382746544003
RS,2017-12-01,6.446475339632657,6.585409197132185,2.166855222986605,7.025925041797814,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,12,6,-6,630.4761576063659,1243.501546167779,7.125686506642589
RS,2018-02-01,,6.728672511549901,6.0885148053352065,7.071414120900286,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,2,1,-5,,,
RS,2018-04-01,,6.667252956806432,4.309596356317544,7.261155468457824,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,4,2,-4,,,
RS,2018-06-01,,6.60008003392058,4.354437573132379,7.059568157993978,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,6,3,-3,,,
RS,2018-08-01,,6.698106953467235,4.302993707101111,7.042848568167255,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,8,4,-2,,,
RS,2018-10-01,,6.67233191314333,4.261328283673853,7.073895373181833,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,10,5,-1,,,
RS,2018-12-01,8.209945186265925,6.737435394405482,3.7449029243949696,7.100495442741624,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2018,12,6,0,3677.3408919559724,,
RS,2019-02-01,6.4787217952029454,6.702300365441585,2.9743541428113467,7.131456945202175,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,2,1,1,651.1381262507697,4328.479018206742,8.37297149328512
RS,2019-04-01,6.454751148201563,6.731245847918974,1.7954889882070104,7.1284774338012395,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,4,2,2,635.715507619721,1286.8536338704907,7.159955474532412
RS,2019-06-01,6.4753015876485405,6.7027142594759175,2.427882910784011,7.086604652783824,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,6,3,3,648.9149028224266,1284.6304104421476,7.158226337626275
RS,2019-08-01,6.504567780643491,6.750982595610418,1.8846907352608615,7.110157267522176,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,8,4,4,668.1868036619713,1317.101706484398,7.183188924641849
RS,2019-10-01,6.454522389463879,6.690644092160564,2.199903119830737,7.092607054083691,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,10,5,5,635.5700987750777,1303.7569024370491,7.173005300595924
RS,2019-12-01,6.607109733478239,6.812366264904369,2.0598140125641757,7.065252620015465,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,12,6,6,740.3401431371584,1375.910241912236,7.22687078519721
RS,2020-02-01,6.237096566809616,6.501662131754099,1.32248284508003,6.860890595236066,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,2,1,7,511.37162010881707,1251.7117632459754,7.13226730410557
RS,2020-04-01,6.023213512645637,6.287134505211826,2.1178102840744835,6.919272371124873,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,4,2,8,412.903336143736,924.274956252553,6.829009599077904
RS,2020-06-01,5.851799088629547,6.150173182893379,1.4406995963324891,6.8347656768611245,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,6,3,9,347.8596481918068,760.7629843355428,6.634321856440224
RS,2020-08-01,6.093891623001532,6.406296098374778,1.6014336927277402,6.860893205501808,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,8,4,10,443.14260380718116,791.002251998988,6.673300814791399
RS,2020-10-01,6.188391451922054,6.463927666648975,1.9998027512080196,6.892868497915198,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,10,5,11,487.06201309276275,930.2046168999439,6.835404580118836
SC,2015-02-01,6.048462883221179,6.271475929482341,3.606955378903045,6.836023510047773,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2015,2,1,-23,423.46161956541334,,
SC,2015-04-01,6.040197615434947,6.268649450546831,4.14841880101939,6.810003209223096,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2015,4,2,-22,419.97602043073704,843.4376399961504,6.7374859691951485
SC,2015-06-01,6.016864904935454,6.2515600654925985,3.951426928565286,6.790852285056726,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2015,6,3,-21,410.2902782566211,830.2662986873581,6.72174649112392
SC,2015-08-01,6.033676911752603,6.26161268811928,4.3892335880314475,6.842659875808952,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2015,8,4,-20,417.2463904737599,827.536668730381,6.718453418934554
SC,2015-10-01,5.97623391910329,6.2125683366270845,4.059438257154522,6.78231523365287,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2015,10,5,-19,393.95390855948625,811.2002990332462,6.6985150014675785
SC,2015-12-01,5.954006066223699,6.214057281159647,4.136932910632796,6.772149922321517,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2015,12,6,-18,385.2937638126063,779.2476723720926,6.658328931632517
SC,2016-02-01,6.026316059439016,6.257125977592513,3.785283150698781,6.838742183654789,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2016,2,1,-17,414.18637738381574,799.480141196422,6.683961692936649
SC,2016-04-01,5.964257713498098,6.205968447854263,4.033475501281186,6.786684405563175,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2016,4,2,-16,389.26397540954474,803.4503527933605,6.688915394585756
SC,2016-06-01,5.952204597939204,6.209619393478153,4.205727864930024,6.757439509816695,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2016,6,3,-15,384.6002941362406,773.8642695457854,6.651396495868007
SC,2016-08-01,5.9824400403258915,6.219607641997414,4.018895433698837,6.7147058350228095,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2016,8,4,-14,396.40643674395056,781.0067308801912,6.6605837680870446
SC,2016-10-01,6.100725186431038,6.313864571052904,4.045028367213321,6.706867413501279,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2016,10,5,-13,446.18121735316475,842.5876540971153,6.736477697286036
SC,2016-12-01,6.0245583478122064,6.275941458249088,3.8600872629715735,6.716274277855488,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2016,12,6,-12,413.4589966227058,859.6402139758706,6.7565139458703225
SC,2017-02-01,6.017443859028953,6.244485442253576,5.721225388398426,7.366045494106644,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2017,2,1,-11,410.52788626816925,823.986882890875,6.714154610961012
SC,2017-04-01,6.06961164505378,6.2914521970721005,4.264503589641728,7.337857384278742,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2017,4,2,-10,432.5126805157856,843.0405667839548,6.737015078770432
SC,2017-06-01,6.0321772778884135,6.270166315651282,4.180488867673765,6.781694092130386,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2017,6,3,-9,416.62114259551726,849.1338231113028,6.744216798284866
SC,2017-08-01,6.046698676382832,6.2848432635592,3.9372361279916777,6.7357599537545045,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2017,8,4,-8,422.7152042894624,839.3363468849797,6.732611516340754
SC,2017-10-01,6.063739526879118,6.299507353241702,4.132590141024256,6.740679694772902,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2017,10,5,-7,429.9803572710104,852.6955615604728,6.748402580574932
SC,2017-12-01,6.0620475685773565,6.299486957811311,3.762133613408423,6.773879251536978,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2017,12,6,-6,429.25346354627527,859.2338208172857,6.756041086128502
SC,2018-02-01,6.080328038580313,6.333456043853182,3.1402258613375063,6.7958818218489885,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2018,2,1,-5,437.1725806717586,866.4260442180339,6.764376755505102
SC,2018-04-01,6.067675104836915,6.325483684424719,3.794197420579119,6.761735318857272,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2018,4,2,-4,431.6759127943378,868.8484934660964,6.767168764226605
SC,2018-06-01,5.9914196598868115,6.265494695072777,3.8143061843008206,6.762363863158939,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2018,6,3,-3,399.9820455144983,831.6579583088361,6.723421248491349
SC,2018-08-01,6.143195402954012,6.396671349027894,3.645560629237972,6.743205468927637,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2018,8,4,-2,465.53878066858573,865.520826183084,6.763331436929981
SC,2018-10-01,6.156615084557456,6.401420730748343,3.7359320346733327,6.740555325796944,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2018,10,5,-1,471.82826996300054,937.3670506315863,6.843074935128558
SC,2018-12-01,6.200249986490526,6.439305943578897,3.635520102473973,6.802494497543394,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2018,12,6,0,492.8722370947757,964.7005070577762,6.871817697788245
SC,2019-02-01,6.1819256937771465,6.434717992233139,2.7396287789137537,6.787511296663344,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2019,2,1,1,483.9229470713636,976.7951841661393,6.884276992569497
SC,2019-04-01,6.137004960358949,6.3892492016557005,3.180808226755898,6.712532532307224,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2019,4,2,2,462.66579128379766,946.5887383551612,6.852864720459863
SC,2019-06-01,6.160041018359842,6.408294947457933,2.867485842152455,6.706409357953837,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2019,6,3,3,473.4474944762459,936.1132857600435,6.841736500948754
SC,2019-08-01,6.164072669086635,6.4173642892555,3.320930333753284,6.724576862402618,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2019,8,4,4,475.3601223445301,948.807616820776,6.855206056057756
SC,2019-10-01,6.173386487251805,6.43298420573017,3.340309122217054,6.757982326381226,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2019,10,5,5,479.8082223292641,955.1683446737942,6.861887602091074
SC,2019-12-01,6.198709103324234,6.443831047926246,3.570663980241532,6.782738200373297,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2019,12,6,6,492.1133633795209,971.921585708785,6.879275128067076
SC,2020-02-01,6.206107627664185,6.457081220711956,3.6014948700447897,6.765312355135495,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2020,2,1,7,495.76777804477734,987.8811414242982,6.89556238830885
SC,2020-04-01,6.041449890836846,6.289466852608183,3.455090942835352,6.747198382463158,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2020,4,2,8,420.502275509883,916.2700535546603,6.820311139514872
SC,2020-06-01,5.896313237495756,6.220607209102313,3.244269509536333,6.635680184325824,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2020,6,3,9,363.6941392045948,784.1964147144779,6.664659517945814
SC,2020-08-01,6.18683986715934,6.445813210989582,3.9576271092761286,6.754817810379461,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2020,8,4,10,486.306881071913,850.0010202765078,6.745237549808945
SC,2020-10-01,6.236987038607733,6.484912966874195,3.1300042519646003,6.671003936837055,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:SC_2020_01,2020,10,5,11,511.3156135619766,997.6224946338896,6.905374942862499
SE,2015-02-01,5.427478518272199,5.65955684925242,3.0109000249490636,6.460501699064201,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,2,1,-23,227.5746959328868,,
SE,2015-04-01,5.376300013303288,5.60323411855047,3.442734215918098,7.059343421232033,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,4,2,-22,216.22077956935297,443.7954755022398,6.095363815543956
SE,2015-06-01,5.393365310712737,5.7351471907218565,4.032452509652419,6.8010988145813025,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,6,3,-21,219.94231572304972,436.16309529240266,6.078016245173198
SE,2015-08-01,5.3936290762589625,5.693292608348637,4.032487199574206,6.810950553215315,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,8,4,-20,220.00033657970968,439.94265230275937,6.086644382742327
