year,bimester,uf,annex_name,no_anexo,rows,status,error_message,downloaded_at
2025,1,51,annex06,RREO-Anexo 06,185,downloaded,,2026-05-28
2025,1,52,annex01,RREO-Anexo 01,540,downloaded,,2026-05-28
2025,1,52,annex02,RREO-Anexo 02,1636,downloaded,,2026-05-28
2025,1,52,annex06,RREO-Anexo 06,211,downloaded,,2026-05-28
2025,1,53,annex01,RREO-Anexo 01,598,downloaded,,2026-05-28
2025,1,53,annex02,RREO-Anexo 02,1840,downloaded,,2026-05-28
2025,1,53,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2025,2,11,annex01,RREO-Anexo 01,563,downloaded,,2026-05-28
2025,2,11,annex02,RREO-Anexo 02,1628,downloaded,,2026-05-28
2025,2,11,annex06,RREO-Anexo 06,195,downloaded,,2026-05-28
2025,2,12,annex01,RREO-Anexo 01,558,downloaded,,2026-05-28
2025,2,12,annex02,RREO-Anexo 02,1884,downloaded,,2026-05-28
2025,2,12,annex06,RREO-Anexo 06,193,downloaded,,2026-05-28
2025,2,13,annex01,RREO-Anexo 01,509,downloaded,,2026-05-28
2025,2,13,annex02,RREO-Anexo 02,1833,downloaded,,2026-05-28
2025,2,13,annex06,RREO-Anexo 06,193,downloaded,,2026-05-28
2025,2,14,annex01,RREO-Anexo 01,448,downloaded,,2026-05-28
2025,2,14,annex02,RREO-Anexo 02,1532,downloaded,,2026-05-28
2025,2,14,annex06,RREO-Anexo 06,190,downloaded,,2026-05-28
2025,2,15,annex01,RREO-Anexo 01,536,downloaded,,2026-05-28
2025,2,15,annex02,RREO-Anexo 02,2013,downloaded,,2026-05-28
2025,2,15,annex06,RREO-Anexo 06,200,downloaded,,2026-05-28
2025,2,16,annex01,RREO-Anexo 01,444,downloaded,,2026-05-28
2025,2,16,annex02,RREO-Anexo 02,1379,downloaded,,2026-05-28
2025,2,16,annex06,RREO-Anexo 06,184,downloaded,,2026-05-28
2025,2,17,annex01,RREO-Anexo 01,504,downloaded,,2026-05-28
2025,2,17,annex02,RREO-Anexo 02,1791,downloaded,,2026-05-28
2025,2,17,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2025,2,21,annex01,RREO-Anexo 01,456,downloaded,,2026-05-28
2025,2,21,annex02,RREO-Anexo 02,1600,downloaded,,2026-05-28
2025,2,21,annex06,RREO-Anexo 06,191,downloaded,,2026-05-28
2025,2,22,annex01,RREO-Anexo 01,463,downloaded,,2026-05-28
2025,2,22,annex02,RREO-Anexo 02,1653,downloaded,,2026-05-28
2025,2,22,annex06,RREO-Anexo 06,202,downloaded,,2026-05-28
2025,2,23,annex01,RREO-Anexo 01,581,downloaded,,2026-05-28
2025,2,23,annex02,RREO-Anexo 02,2214,downloaded,,2026-05-28
2025,2,23,annex06,RREO-Anexo 06,198,downloaded,,2026-05-28
2025,2,24,annex01,RREO-Anexo 01,507,downloaded,,2026-05-28
2025,2,24,annex02,RREO-Anexo 02,1547,downloaded,,2026-05-28
2025,2,24,annex06,RREO-Anexo 06,203,downloaded,,2026-05-28
2025,2,25,annex01,RREO-Anexo 01,560,downloaded,,2026-05-28
2025,2,25,annex02,RREO-Anexo 02,1867,downloaded,,2026-05-28
2025,2,25,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2025,2,26,annex01,RREO-Anexo 01,604,downloaded,,2026-05-28
2025,2,26,annex02,RREO-Anexo 02,1725,downloaded,,2026-05-28
2025,2,26,annex06,RREO-Anexo 06,180,downloaded,,2026-05-28
2025,2,27,annex01,RREO-Anexo 01,530,downloaded,,2026-05-28
2025,2,27,annex02,RREO-Anexo 02,1571,downloaded,,2026-05-28
2025,2,27,annex06,RREO-Anexo 06,182,downloaded,,2026-05-28
2025,2,28,annex01,RREO-Anexo 01,525,downloaded,,2026-05-28
2025,2,28,annex02,RREO-Anexo 02,1681,downloaded,,2026-05-28
2025,2,28,annex06,RREO-Anexo 06,198,downloaded,,2026-05-28
2025,2,29,annex01,RREO-Anexo 01,543,downloaded,,2026-05-28
2025,2,29,annex02,RREO-Anexo 02,2126,downloaded,,2026-05-28
2025,2,29,annex06,RREO-Anexo 06,201,downloaded,,2026-05-28
2025,2,31,annex01,RREO-Anexo 01,670,downloaded,,2026-05-28
2025,2,31,annex02,RREO-Anexo 02,2009,downloaded,,2026-05-28
2025,2,31,annex06,RREO-Anexo 06,206,downloaded,,2026-05-28
2025,2,32,annex01,RREO-Anexo 01,565,downloaded,,2026-05-28
2025,2,32,annex02,RREO-Anexo 02,1887,downloaded,,2026-05-28
2025,2,32,annex06,RREO-Anexo 06,204,downloaded,,2026-05-28
2025,2,33,annex01,RREO-Anexo 01,635,downloaded,,2026-05-28
2025,2,33,annex02,RREO-Anexo 02,1899,downloaded,,2026-05-28
2025,2,33,annex06,RREO-Anexo 06,201,downloaded,,2026-05-28
2025,2,35,annex01,RREO-Anexo 01,687,downloaded,,2026-05-28
2025,2,35,annex02,RREO-Anexo 02,1851,downloaded,,2026-05-28
2025,2,35,annex06,RREO-Anexo 06,221,downloaded,,2026-05-28
2025,2,41,annex01,RREO-Anexo 01,652,downloaded,,2026-05-28
2025,2,41,annex02,RREO-Anexo 02,1683,downloaded,,2026-05-28
2025,2,41,annex06,RREO-Anexo 06,203,downloaded,,2026-05-28
2025,2,42,annex01,RREO-Anexo 01,573,downloaded,,2026-05-28
2025,2,42,annex02,RREO-Anexo 02,1804,downloaded,,2026-05-28
2025,2,42,annex06,RREO-Anexo 06,208,downloaded,,2026-05-28
2025,2,43,annex01,RREO-Anexo 01,585,downloaded,,2026-05-28
2025,2,43,annex02,RREO-Anexo 02,1566,downloaded,,2026-05-28
2025,2,43,annex06,RREO-Anexo 06,202,downloaded,,2026-05-28
2025,2,50,annex01,RREO-Anexo 01,537,downloaded,,2026-05-28
2025,2,50,annex02,RREO-Anexo 02,1775,downloaded,,2026-05-28
2025,2,50,annex06,RREO-Anexo 06,204,downloaded,,2026-05-28
2025,2,51,annex01,RREO-Anexo 01,566,downloaded,,2026-05-28
2025,2,51,annex02,RREO-Anexo 02,1822,downloaded,,2026-05-28
2025,2,51,annex06,RREO-Anexo 06,198,downloaded,,2026-05-28
2025,2,52,annex01,RREO-Anexo 01,559,downloaded,,2026-05-28
2025,2,52,annex02,RREO-Anexo 02,1657,downloaded,,2026-05-28
2025,2,52,annex06,RREO-Anexo 06,213,downloaded,,2026-05-28
2025,2,53,annex01,RREO-Anexo 01,607,downloaded,,2026-05-28
2025,2,53,annex02,RREO-Anexo 02,1914,downloaded,,2026-05-28
2025,2,53,annex06,RREO-Anexo 06,206,downloaded,,2026-05-28
2025,3,11,annex01,RREO-Anexo 01,558,downloaded,,2026-05-28
2025,3,11,annex02,RREO-Anexo 02,1666,downloaded,,2026-05-28
2025,3,11,annex06,RREO-Anexo 06,196,downloaded,,2026-05-28
2025,3,12,annex01,RREO-Anexo 01,566,downloaded,,2026-05-28
2025,3,12,annex02,RREO-Anexo 02,1943,downloaded,,2026-05-28
2025,3,12,annex06,RREO-Anexo 06,193,downloaded,,2026-05-28
2025,3,13,annex01,RREO-Anexo 01,512,downloaded,,2026-05-28
2025,3,13,annex02,RREO-Anexo 02,1858,downloaded,,2026-05-28
2025,3,13,annex06,RREO-Anexo 06,193,downloaded,,2026-05-28
2025,3,14,annex01,RREO-Anexo 01,452,downloaded,,2026-05-28
2025,3,14,annex02,RREO-Anexo 02,1557,downloaded,,2026-05-28
2025,3,14,annex06,RREO-Anexo 06,190,downloaded,,2026-05-28
2025,3,15,annex01,RREO-Anexo 01,539,downloaded,,2026-05-28
2025,3,15,annex02,RREO-Anexo 02,2020,downloaded,,2026-05-28
2025,3,15,annex06,RREO-Anexo 06,201,downloaded,,2026-05-28
2025,3,16,annex01,RREO-Anexo 01,461,downloaded,,2026-05-28
2025,3,16,annex02,RREO-Anexo 02,1394,downloaded,,2026-05-28
2025,3,16,annex06,RREO-Anexo 06,188,downloaded,,2026-05-28
2025,3,17,annex01,RREO-Anexo 01,510,downloaded,,2026-05-28
2025,3,17,annex02,RREO-Anexo 02,1795,downloaded,,2026-05-28
2025,3,17,annex06,RREO-Anexo 06,206,downloaded,,2026-05-28
2025,3,21,annex01,RREO-Anexo 01,471,downloaded,,2026-05-28
2025,3,21,annex02,RREO-Anexo 02,1647,downloaded,,2026-05-28
2025,3,21,annex06,RREO-Anexo 06,191,downloaded,,2026-05-28
2025,3,22,annex01,RREO-Anexo 01,485,downloaded,,2026-05-28
2025,3,22,annex02,RREO-Anexo 02,1666,downloaded,,2026-05-28
2025,3,22,annex06,RREO-Anexo 06,204,downloaded,,2026-05-28
2025,3,23,annex01,RREO-Anexo 01,585,downloaded,,2026-05-28
2025,3,23,annex02,RREO-Anexo 02,2260,downloaded,,2026-05-28
2025,3,23,annex06,RREO-Anexo 06,198,downloaded,,2026-05-28
2025,3,24,annex01,RREO-Anexo 01,510,downloaded,,2026-05-28
2025,3,24,annex02,RREO-Anexo 02,1579,downloaded,,2026-05-28
2025,3,24,annex06,RREO-Anexo 06,204,downloaded,,2026-05-28
2025,3,25,annex01,RREO-Anexo 01,558,downloaded,,2026-05-28
2025,3,25,annex02,RREO-Anexo 02,1901,downloaded,,2026-05-28
2025,3,25,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2025,3,26,annex01,RREO-Anexo 01,610,downloaded,,2026-05-28
2025,3,26,annex02,RREO-Anexo 02,1732,downloaded,,2026-05-28
2025,3,26,annex06,RREO-Anexo 06,180,downloaded,,2026-05-28
2025,3,27,annex01,RREO-Anexo 01,538,downloaded,,2026-05-28
2025,3,27,annex02,RREO-Anexo 02,1570,downloaded,,2026-05-28
2025,3,27,annex06,RREO-Anexo 06,188,downloaded,,2026-05-28
2025,3,28,annex01,RREO-Anexo 01,528,downloaded,,2026-05-28
2025,3,28,annex02,RREO-Anexo 02,1713,downloaded,,2026-05-28
2025,3,28,annex06,RREO-Anexo 06,198,downloaded,,2026-05-28
2025,3,29,annex01,RREO-Anexo 01,537,downloaded,,2026-05-28
2025,3,29,annex02,RREO-Anexo 02,2136,downloaded,,2026-05-28
2025,3,29,annex06,RREO-Anexo 06,202,downloaded,,2026-05-28
2025,3,31,annex01,RREO-Anexo 01,676,downloaded,,2026-05-28
2025,3,31,annex02,RREO-Anexo 02,2001,downloaded,,2026-05-28
2025,3,31,annex06,RREO-Anexo 06,206,downloaded,,2026-05-28
2025,3,32,annex01,RREO-Anexo 01,566,downloaded,,2026-05-28
2025,3,32,annex02,RREO-Anexo 02,1896,downloaded,,2026-05-28
2025,3,32,annex06,RREO-Anexo 06,208,downloaded,,2026-05-28
2025,3,33,annex01,RREO-Anexo 01,644,downloaded,,2026-05-28
2025,3,33,annex02,RREO-Anexo 02,1918,downloaded,,2026-05-28
2025,3,33,annex06,RREO-Anexo 06,201,downloaded,,2026-05-28
2025,3,35,annex01,RREO-Anexo 01,686,downloaded,,2026-05-28
2025,3,35,annex02,RREO-Anexo 02,1853,downloaded,,2026-05-28
2025,3,35,annex06,RREO-Anexo 06,219,downloaded,,2026-05-28
2025,3,41,annex01,RREO-Anexo 01,647,downloaded,,2026-05-28
2025,3,41,annex02,RREO-Anexo 02,1683,downloaded,,2026-05-28
2025,3,41,annex06,RREO-Anexo 06,203,downloaded,,2026-05-28
2025,3,42,annex01,RREO-Anexo 01,575,downloaded,,2026-05-28
2025,3,42,annex02,RREO-Anexo 02,1817,downloaded,,2026-05-28
2025,3,42,annex06,RREO-Anexo 06,208,downloaded,,2026-05-28
2025,3,43,annex01,RREO-Anexo 01,585,downloaded,,2026-05-28
2025,3,43,annex02,RREO-Anexo 02,1555,downloaded,,2026-05-28
2025,3,43,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2025,3,50,annex01,RREO-Anexo 01,550,downloaded,,2026-05-28
2025,3,50,annex02,RREO-Anexo 02,1778,downloaded,,2026-05-28
2025,3,50,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2025,3,51,annex01,RREO-Anexo 01,578,downloaded,,2026-05-28
2025,3,51,annex02,RREO-Anexo 02,1835,downloaded,,2026-05-28
2025,3,51,annex06,RREO-Anexo 06,202,downloaded,,2026-05-28
2025,3,52,annex01,RREO-Anexo 01,555,downloaded,,2026-05-28
2025,3,52,annex02,RREO-Anexo 02,1686,downloaded,,2026-05-28
2025,3,52,annex06,RREO-Anexo 06,214,downloaded,,2026-05-28
2025,3,53,annex01,RREO-Anexo 01,609,downloaded,,2026-05-28
2025,3,53,annex02,RREO-Anexo 02,1928,downloaded,,2026-05-28
2025,3,53,annex06,RREO-Anexo 06,211,downloaded,,2026-05-28
2025,4,11,annex01,RREO-Anexo 01,559,downloaded,,2026-05-28
2025,4,11,annex02,RREO-Anexo 02,1653,downloaded,,2026-05-28
2025,4,11,annex06,RREO-Anexo 06,196,downloaded,,2026-05-28
2025,4,12,annex01,RREO-Anexo 01,567,downloaded,,2026-05-28
2025,4,12,annex02,RREO-Anexo 02,2006,downloaded,,2026-05-28
2025,4,12,annex06,RREO-Anexo 06,193,downloaded,,2026-05-28
2025,4,13,annex01,RREO-Anexo 01,523,downloaded,,2026-05-28
2025,4,13,annex02,RREO-Anexo 02,1863,downloaded,,2026-05-28
2025,4,13,annex06,RREO-Anexo 06,196,downloaded,,2026-05-28
2025,4,14,annex01,RREO-Anexo 01,455,downloaded,,2026-05-28
2025,4,14,annex02,RREO-Anexo 02,1553,downloaded,,2026-05-28
2025,4,14,annex06,RREO-Anexo 06,193,downloaded,,2026-05-28
2025,4,15,annex01,RREO-Anexo 01,544,downloaded,,2026-05-28
2025,4,15,annex02,RREO-Anexo 02,2021,downloaded,,2026-05-28
2025,4,15,annex06,RREO-Anexo 06,200,downloaded,,2026-05-28
2025,4,16,annex01,RREO-Anexo 01,454,downloaded,,2026-05-28
2025,4,16,annex02,RREO-Anexo 02,1407,downloaded,,2026-05-28
2025,4,16,annex06,RREO-Anexo 06,190,downloaded,,2026-05-28
2025,4,17,annex01,RREO-Anexo 01,513,downloaded,,2026-05-28
2025,4,17,annex02,RREO-Anexo 02,1799,downloaded,,2026-05-28
2025,4,17,annex06,RREO-Anexo 06,206,downloaded,,2026-05-28
2025,4,21,annex01,RREO-Anexo 01,475,downloaded,,2026-05-28
2025,4,21,annex02,RREO-Anexo 02,1666,downloaded,,2026-05-28
2025,4,21,annex06,RREO-Anexo 06,192,downloaded,,2026-05-28
2025,4,22,annex01,RREO-Anexo 01,488,downloaded,,2026-05-28
2025,4,22,annex02,RREO-Anexo 02,1695,downloaded,,2026-05-28
2025,4,22,annex06,RREO-Anexo 06,202,downloaded,,2026-05-28
2025,4,23,annex01,RREO-Anexo 01,592,downloaded,,2026-05-28
2025,4,23,annex02,RREO-Anexo 02,2265,downloaded,,2026-05-28
2025,4,23,annex06,RREO-Anexo 06,202,downloaded,,2026-05-28
2025,4,24,annex01,RREO-Anexo 01,514,downloaded,,2026-05-28
2025,4,24,annex02,RREO-Anexo 02,1581,downloaded,,2026-05-28
2025,4,24,annex06,RREO-Anexo 06,207,downloaded,,2026-05-28
2025,4,25,annex01,RREO-Anexo 01,565,downloaded,,2026-05-28
2025,4,25,annex02,RREO-Anexo 02,1909,downloaded,,2026-05-28
2025,4,25,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2025,4,26,annex01,RREO-Anexo 01,608,downloaded,,2026-05-28
2025,4,26,annex02,RREO-Anexo 02,1753,downloaded,,2026-05-28
2025,4,26,annex06,RREO-Anexo 06,181,downloaded,,2026-05-28
2025,4,27,annex01,RREO-Anexo 01,542,downloaded,,2026-05-28
2025,4,27,annex02,RREO-Anexo 02,1598,downloaded,,2026-05-28
2025,4,27,annex06,RREO-Anexo 06,188,downloaded,,2026-05-28
2025,4,28,annex01,RREO-Anexo 01,542,downloaded,,2026-05-28
2025,4,28,annex02,RREO-Anexo 02,1751,downloaded,,2026-05-28
2025,4,28,annex06,RREO-Anexo 06,198,downloaded,,2026-05-28
2025,4,29,annex01,RREO-Anexo 01,548,downloaded,,2026-05-28
2025,4,29,annex02,RREO-Anexo 02,2150,downloaded,,2026-05-28
2025,4,29,annex06,RREO-Anexo 06,202,downloaded,,2026-05-28
2025,4,31,annex01,RREO-Anexo 01,668,downloaded,,2026-05-28
2025,4,31,annex02,RREO-Anexo 02,2029,downloaded,,2026-05-28
2025,4,31,annex06,RREO-Anexo 06,208,downloaded,,2026-05-28
2025,4,32,annex01,RREO-Anexo 01,564,downloaded,,2026-05-28
2025,4,32,annex02,RREO-Anexo 02,1918,downloaded,,2026-05-28
2025,4,32,annex06,RREO-Anexo 06,208,downloaded,,2026-05-28
2025,4,33,annex01,RREO-Anexo 01,655,downloaded,,2026-05-28
2025,4,33,annex02,RREO-Anexo 02,1925,downloaded,,2026-05-28
2025,4,33,annex06,RREO-Anexo 06,209,downloaded,,2026-05-28
2025,4,35,annex01,RREO-Anexo 01,690,downloaded,,2026-05-28
2025,4,35,annex02,RREO-Anexo 02,1863,downloaded,,2026-05-28
2025,4,35,annex06,RREO-Anexo 06,221,downloaded,,2026-05-28
2025,4,41,annex01,RREO-Anexo 01,660,downloaded,,2026-05-28
2025,4,41,annex02,RREO-Anexo 02,1698,downloaded,,2026-05-28
2025,4,41,annex06,RREO-Anexo 06,203,downloaded,,2026-05-28
2025,4,42,annex01,RREO-Anexo 01,577,downloaded,,2026-05-28
2025,4,42,annex02,RREO-Anexo 02,1837,downloaded,,2026-05-28
2025,4,42,annex06,RREO-Anexo 06,211,downloaded,,2026-05-28
2025,4,43,annex01,RREO-Anexo 01,589,downloaded,,2026-05-28
2025,4,43,annex02,RREO-Anexo 02,1581,downloaded,,2026-05-28
2025,4,43,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2025,4,50,annex01,RREO-Anexo 01,544,downloaded,,2026-05-28
2025,4,50,annex02,RREO-Anexo 02,1782,downloaded,,2026-05-28
2025,4,50,annex06,RREO-Anexo 06,204,downloaded,,2026-05-28
2025,4,51,annex01,RREO-Anexo 01,579,downloaded,,2026-05-28
2025,4,51,annex02,RREO-Anexo 02,1859,downloaded,,2026-05-28
2025,4,51,annex06,RREO-Anexo 06,201,downloaded,,2026-05-28
2025,4,52,annex01,RREO-Anexo 01,552,downloaded,,2026-05-28
2025,4,52,annex02,RREO-Anexo 02,1715,downloaded,,2026-05-28
2025,4,52,annex06,RREO-Anexo 06,219,downloaded,,2026-05-28
2025,4,53,annex01,RREO-Anexo 01,608,downloaded,,2026-05-28
2025,4,53,annex02,RREO-Anexo 02,1947,downloaded,,2026-05-28
2025,4,53,annex06,RREO-Anexo 06,214,downloaded,,2026-05-28
2025,5,11,annex01,RREO-Anexo 01,555,downloaded,,2026-05-28
2025,5,11,annex02,RREO-Anexo 02,1653,downloaded,,2026-05-28
2025,5,11,annex06,RREO-Anexo 06,196,downloaded,,2026-05-28
2025,5,12,annex01,RREO-Anexo 01,571,downloaded,,2026-05-28
2025,5,12,annex02,RREO-Anexo 02,1990,downloaded,,2026-05-28
2025,5,12,annex06,RREO-Anexo 06,194,downloaded,,2026-05-28
2025,5,13,annex01,RREO-Anexo 01,522,downloaded,,2026-05-28
2025,5,13,annex02,RREO-Anexo 02,1852,downloaded,,2026-05-28
2025,5,13,annex06,RREO-Anexo 06,196,downloaded,,2026-05-28
2025,5,14,annex01,RREO-Anexo 01,454,downloaded,,2026-05-28
2025,5,14,annex02,RREO-Anexo 02,1577,downloaded,,2026-05-28
2025,5,14,annex06,RREO-Anexo 06,193,downloaded,,2026-05-28
2025,5,15,annex01,RREO-Anexo 01,544,downloaded,,2026-05-28
2025,5,15,annex02,RREO-Anexo 02,2027,downloaded,,2026-05-28
2025,5,15,annex06,RREO-Anexo 06,200,downloaded,,2026-05-28
2025,5,16,annex01,RREO-Anexo 01,462,downloaded,,2026-05-28
2025,5,16,annex02,RREO-Anexo 02,1419,downloaded,,2026-05-28
2025,5,16,annex06,RREO-Anexo 06,194,downloaded,,2026-05-28
2025,5,17,annex01,RREO-Anexo 01,508,downloaded,,2026-05-28
2025,5,17,annex02,RREO-Anexo 02,1787,downloaded,,2026-05-28
2025,5,17,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2025,5,21,annex01,RREO-Anexo 01,500,downloaded,,2026-05-28
2025,5,21,annex02,RREO-Anexo 02,1666,downloaded,,2026-05-28
2025,5,21,annex06,RREO-Anexo 06,192,downloaded,,2026-05-28
2025,5,22,annex01,RREO-Anexo 01,521,downloaded,,2026-05-28
2025,5,22,annex02,RREO-Anexo 02,1696,downloaded,,2026-05-28
2025,5,22,annex06,RREO-Anexo 06,207,downloaded,,2026-05-28
2025,5,23,annex01,RREO-Anexo 01,590,downloaded,,2026-05-28
2025,5,23,annex02,RREO-Anexo 02,2250,downloaded,,2026-05-28
2025,5,23,annex06,RREO-Anexo 06,201,downloaded,,2026-05-28
2025,5,24,annex01,RREO-Anexo 01,506,downloaded,,2026-05-28
2025,5,24,annex02,RREO-Anexo 02,1591,downloaded,,2026-05-28
2025,5,24,annex06,RREO-Anexo 06,206,downloaded,,2026-05-28
2025,5,25,annex01,RREO-Anexo 01,569,downloaded,,2026-05-28
2025,5,25,annex02,RREO-Anexo 02,1926,downloaded,,2026-05-28
2025,5,25,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2025,5,26,annex01,RREO-Anexo 01,621,downloaded,,2026-05-28
2025,5,26,annex02,RREO-Anexo 02,1786,downloaded,,2026-05-28
2025,5,26,annex06,RREO-Anexo 06,181,downloaded,,2026-05-28
2025,5,27,annex01,RREO-Anexo 01,541,downloaded,,2026-05-28
2025,5,27,annex02,RREO-Anexo 02,1605,downloaded,,2026-05-28
2025,5,27,annex06,RREO-Anexo 06,188,downloaded,,2026-05-28
2025,5,28,annex01,RREO-Anexo 01,522,downloaded,,2026-05-28
2025,5,28,annex02,RREO-Anexo 02,1756,downloaded,,2026-05-28
2025,5,28,annex06,RREO-Anexo 06,198,downloaded,,2026-05-28
2025,5,29,annex01,RREO-Anexo 01,558,downloaded,,2026-05-28
2025,5,29,annex02,RREO-Anexo 02,2162,downloaded,,2026-05-28
2025,5,29,annex06,RREO-Anexo 06,202,downloaded,,2026-05-28
2025,5,31,annex01,RREO-Anexo 01,680,downloaded,,2026-05-28
2025,5,31,annex02,RREO-Anexo 02,2030,downloaded,,2026-05-28
2025,5,31,annex06,RREO-Anexo 06,208,downloaded,,2026-05-28
2025,5,32,annex01,RREO-Anexo 01,576,downloaded,,2026-05-28
2025,5,32,annex02,RREO-Anexo 02,1921,downloaded,,2026-05-28
2025,5,32,annex06,RREO-Anexo 06,208,downloaded,,2026-05-28
2025,5,33,annex01,RREO-Anexo 01,658,downloaded,,2026-05-28
2025,5,33,annex02,RREO-Anexo 02,1930,downloaded,,2026-05-28
2025,5,33,annex06,RREO-Anexo 06,212,downloaded,,2026-05-28
2025,5,35,annex01,RREO-Anexo 01,689,downloaded,,2026-05-28
2025,5,35,annex02,RREO-Anexo 02,1871,downloaded,,2026-05-28
2025,5,35,annex06,RREO-Anexo 06,220,downloaded,,2026-05-28
2025,5,41,annex01,RREO-Anexo 01,656,downloaded,,2026-05-28
2025,5,41,annex02,RREO-Anexo 02,1703,downloaded,,2026-05-28
2025,5,41,annex06,RREO-Anexo 06,203,downloaded,,2026-05-28
2025,5,42,annex01,RREO-Anexo 01,581,downloaded,,2026-05-28
2025,5,42,annex02,RREO-Anexo 02,1835,downloaded,,2026-05-28
2025,5,42,annex06,RREO-Anexo 06,212,downloaded,,2026-05-28
2025,5,43,annex01,RREO-Anexo 01,587,downloaded,,2026-05-28
2025,5,43,annex02,RREO-Anexo 02,1589,downloaded,,2026-05-28
2025,5,43,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2025,5,50,annex01,RREO-Anexo 01,543,downloaded,,2026-05-28
2025,5,50,annex02,RREO-Anexo 02,1769,downloaded,,2026-05-28
2025,5,50,annex06,RREO-Anexo 06,206,downloaded,,2026-05-28
2025,5,51,annex01,RREO-Anexo 01,577,downloaded,,2026-05-28
2025,5,51,annex02,RREO-Anexo 02,1854,downloaded,,2026-05-28
2025,5,51,annex06,RREO-Anexo 06,201,downloaded,,2026-05-28
2025,5,52,annex01,RREO-Anexo 01,556,downloaded,,2026-05-28
2025,5,52,annex02,RREO-Anexo 02,1722,downloaded,,2026-05-28
2025,5,52,annex06,RREO-Anexo 06,221,downloaded,,2026-05-28
2025,5,53,annex01,RREO-Anexo 01,607,downloaded,,2026-05-28
2025,5,53,annex02,RREO-Anexo 02,1954,downloaded,,2026-05-28
2025,5,53,annex06,RREO-Anexo 06,215,downloaded,,2026-05-28
2025,6,11,annex01,RREO-Anexo 01,568,downloaded,,2026-05-28
2025,6,11,annex02,RREO-Anexo 02,1754,downloaded,,2026-05-28
2025,6,11,annex06,RREO-Anexo 06,202,downloaded,,2026-05-28
2025,6,12,annex01,RREO-Anexo 01,615,downloaded,,2026-05-28
2025,6,12,annex02,RREO-Anexo 02,2033,downloaded,,2026-05-28
2025,6,12,annex06,RREO-Anexo 06,195,downloaded,,2026-05-28
2025,6,13,annex01,RREO-Anexo 01,542,downloaded,,2026-05-28
2025,6,13,annex02,RREO-Anexo 02,1963,downloaded,,2026-05-28
2025,6,13,annex06,RREO-Anexo 06,199,downloaded,,2026-05-28
2025,6,14,annex01,RREO-Anexo 01,473,downloaded,,2026-05-28
2025,6,14,annex02,RREO-Anexo 02,1659,downloaded,,2026-05-28
2025,6,14,annex06,RREO-Anexo 06,195,downloaded,,2026-05-28
2025,6,15,annex01,RREO-Anexo 01,563,downloaded,,2026-05-28
2025,6,15,annex02,RREO-Anexo 02,2150,downloaded,,2026-05-28
2025,6,15,annex06,RREO-Anexo 06,200,downloaded,,2026-05-28
2025,6,16,annex01,RREO-Anexo 01,481,downloaded,,2026-05-28
2025,6,16,annex02,RREO-Anexo 02,1511,downloaded,,2026-05-28
2025,6,16,annex06,RREO-Anexo 06,195,downloaded,,2026-05-28
2025,6,17,annex01,RREO-Anexo 01,520,downloaded,,2026-05-28
2025,6,17,annex02,RREO-Anexo 02,1888,downloaded,,2026-05-28
2025,6,17,annex06,RREO-Anexo 06,207,downloaded,,2026-05-28
2025,6,21,annex01,RREO-Anexo 01,504,downloaded,,2026-05-28
2025,6,21,annex02,RREO-Anexo 02,1768,downloaded,,2026-05-28
2025,6,21,annex06,RREO-Anexo 06,193,downloaded,,2026-05-28
2025,6,22,annex01,RREO-Anexo 01,530,downloaded,,2026-05-28
2025,6,22,annex02,RREO-Anexo 02,1809,downloaded,,2026-05-28
2025,6,22,annex06,RREO-Anexo 06,207,downloaded,,2026-05-28
2025,6,23,annex01,RREO-Anexo 01,624,downloaded,,2026-05-28
2025,6,23,annex02,RREO-Anexo 02,2437,downloaded,,2026-05-28
2025,6,23,annex06,RREO-Anexo 06,203,downloaded,,2026-05-28
2025,6,24,annex01,RREO-Anexo 01,530,downloaded,,2026-05-28
2025,6,24,annex02,RREO-Anexo 02,1686,downloaded,,2026-05-28
2025,6,24,annex06,RREO-Anexo 06,207,downloaded,,2026-05-28
2025,6,25,annex01,RREO-Anexo 01,590,downloaded,,2026-05-28
2025,6,25,annex02,RREO-Anexo 02,2036,downloaded,,2026-05-28
2025,6,25,annex06,RREO-Anexo 06,205,downloaded,,2026-05-28
2025,6,26,annex01,RREO-Anexo 01,640,downloaded,,2026-05-28
2025,6,26,annex02,RREO-Anexo 02,1804,downloaded,,2026-05-28
2025,6,26,annex06,RREO-Anexo 06,181,downloaded,,2026-05-28
2025,6,27,annex01,RREO-Anexo 01,570,downloaded,,2026-05-28
2025,6,27,annex02,RREO-Anexo 02,1709,downloaded,,2026-05-28
2025,6,27,annex06,RREO-Anexo 06,189,downloaded,,2026-05-28
2025,6,28,annex01,RREO-Anexo 01,546,downloaded,,2026-05-28
