competencia,period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance,source_series
200708,2007-08-01,2007,8,16,AP,Amapa,North,298,old_caged_adjusted
200708,2007-08-01,2007,8,17,TO,Tocantins,North,124,old_caged_adjusted
200708,2007-08-01,2007,8,21,MA,Maranhao,Northeast,764,old_caged_adjusted
200708,2007-08-01,2007,8,22,PI,Piaui,Northeast,413,old_caged_adjusted
200708,2007-08-01,2007,8,23,CE,Ceara,Northeast,835,old_caged_adjusted
200708,2007-08-01,2007,8,24,RN,Rio Grande do Norte,Northeast,485,old_caged_adjusted
200708,2007-08-01,2007,8,25,PB,Paraiba,Northeast,430,old_caged_adjusted
200708,2007-08-01,2007,8,26,PE,Pernambuco,Northeast,3202,old_caged_adjusted
200708,2007-08-01,2007,8,27,AL,Alagoas,Northeast,987,old_caged_adjusted
200708,2007-08-01,2007,8,28,SE,Sergipe,Northeast,221,old_caged_adjusted
200708,2007-08-01,2007,8,29,BA,Bahia,Northeast,2783,old_caged_adjusted
200708,2007-08-01,2007,8,31,MG,Minas Gerais,Southeast,1150,old_caged_adjusted
200708,2007-08-01,2007,8,32,ES,Espirito Santo,Southeast,127,old_caged_adjusted
200708,2007-08-01,2007,8,33,RJ,Rio de Janeiro,Southeast,2336,old_caged_adjusted
200708,2007-08-01,2007,8,35,SP,Sao Paulo,Southeast,5478,old_caged_adjusted
200708,2007-08-01,2007,8,41,PR,Parana,South,1100,old_caged_adjusted
200708,2007-08-01,2007,8,42,SC,Santa Catarina,South,750,old_caged_adjusted
200708,2007-08-01,2007,8,43,RS,Rio Grande do Sul,South,862,old_caged_adjusted
200708,2007-08-01,2007,8,50,MS,Mato Grosso do Sul,Center-West,1479,old_caged_adjusted
200708,2007-08-01,2007,8,51,MT,Mato Grosso,Center-West,916,old_caged_adjusted
200708,2007-08-01,2007,8,52,GO,Goias,Center-West,1751,old_caged_adjusted
200708,2007-08-01,2007,8,53,DF,Distrito Federal,Center-West,714,old_caged_adjusted
200709,2007-09-01,2007,9,11,RO,Rondonia,North,469,old_caged_adjusted
200709,2007-09-01,2007,9,12,AC,Acre,North,255,old_caged_adjusted
200709,2007-09-01,2007,9,13,AM,Amazonas,North,1113,old_caged_adjusted
200709,2007-09-01,2007,9,14,RR,Roraima,North,115,old_caged_adjusted
200709,2007-09-01,2007,9,15,PA,Para,North,1781,old_caged_adjusted
200709,2007-09-01,2007,9,16,AP,Amapa,North,272,old_caged_adjusted
200709,2007-09-01,2007,9,17,TO,Tocantins,North,569,old_caged_adjusted
200709,2007-09-01,2007,9,21,MA,Maranhao,Northeast,927,old_caged_adjusted
200709,2007-09-01,2007,9,22,PI,Piaui,Northeast,55,old_caged_adjusted
200709,2007-09-01,2007,9,23,CE,Ceara,Northeast,1004,old_caged_adjusted
200709,2007-09-01,2007,9,24,RN,Rio Grande do Norte,Northeast,1428,old_caged_adjusted
200709,2007-09-01,2007,9,25,PB,Paraiba,Northeast,757,old_caged_adjusted
200709,2007-09-01,2007,9,26,PE,Pernambuco,Northeast,6493,old_caged_adjusted
200709,2007-09-01,2007,9,27,AL,Alagoas,Northeast,6899,old_caged_adjusted
200709,2007-09-01,2007,9,28,SE,Sergipe,Northeast,417,old_caged_adjusted
200709,2007-09-01,2007,9,29,BA,Bahia,Northeast,2111,old_caged_adjusted
200709,2007-09-01,2007,9,31,MG,Minas Gerais,Southeast,877,old_caged_adjusted
200709,2007-09-01,2007,9,32,ES,Espirito Santo,Southeast,720,old_caged_adjusted
200709,2007-09-01,2007,9,33,RJ,Rio de Janeiro,Southeast,2902,old_caged_adjusted
200709,2007-09-01,2007,9,35,SP,Sao Paulo,Southeast,5766,old_caged_adjusted
200709,2007-09-01,2007,9,41,PR,Parana,South,949,old_caged_adjusted
200709,2007-09-01,2007,9,42,SC,Santa Catarina,South,1007,old_caged_adjusted
200709,2007-09-01,2007,9,43,RS,Rio Grande do Sul,South,1137,old_caged_adjusted
200709,2007-09-01,2007,9,50,MS,Mato Grosso do Sul,Center-West,505,old_caged_adjusted
200709,2007-09-01,2007,9,51,MT,Mato Grosso,Center-West,894,old_caged_adjusted
200709,2007-09-01,2007,9,52,GO,Goias,Center-West,1080,old_caged_adjusted
200709,2007-09-01,2007,9,53,DF,Distrito Federal,Center-West,414,old_caged_adjusted
200710,2007-10-01,2007,10,11,RO,Rondonia,North,291,old_caged_adjusted
200710,2007-10-01,2007,10,12,AC,Acre,North,87,old_caged_adjusted
200710,2007-10-01,2007,10,13,AM,Amazonas,North,852,old_caged_adjusted
200710,2007-10-01,2007,10,14,RR,Roraima,North,127,old_caged_adjusted
200710,2007-10-01,2007,10,15,PA,Para,North,1601,old_caged_adjusted
200710,2007-10-01,2007,10,16,AP,Amapa,North,237,old_caged_adjusted
200710,2007-10-01,2007,10,17,TO,Tocantins,North,543,old_caged_adjusted
200710,2007-10-01,2007,10,21,MA,Maranhao,Northeast,680,old_caged_adjusted
200710,2007-10-01,2007,10,22,PI,Piaui,Northeast,408,old_caged_adjusted
200710,2007-10-01,2007,10,23,CE,Ceara,Northeast,1291,old_caged_adjusted
200710,2007-10-01,2007,10,24,RN,Rio Grande do Norte,Northeast,701,old_caged_adjusted
200710,2007-10-01,2007,10,25,PB,Paraiba,Northeast,654,old_caged_adjusted
200710,2007-10-01,2007,10,26,PE,Pernambuco,Northeast,2778,old_caged_adjusted
200710,2007-10-01,2007,10,27,AL,Alagoas,Northeast,1071,old_caged_adjusted
200710,2007-10-01,2007,10,28,SE,Sergipe,Northeast,573,old_caged_adjusted
200710,2007-10-01,2007,10,29,BA,Bahia,Northeast,924,old_caged_adjusted
200710,2007-10-01,2007,10,31,MG,Minas Gerais,Southeast,2486,old_caged_adjusted
200710,2007-10-01,2007,10,32,ES,Espirito Santo,Southeast,154,old_caged_adjusted
200710,2007-10-01,2007,10,33,RJ,Rio de Janeiro,Southeast,2426,old_caged_adjusted
200710,2007-10-01,2007,10,35,SP,Sao Paulo,Southeast,4173,old_caged_adjusted
200710,2007-10-01,2007,10,41,PR,Parana,South,1058,old_caged_adjusted
200710,2007-10-01,2007,10,42,SC,Santa Catarina,South,575,old_caged_adjusted
200710,2007-10-01,2007,10,43,RS,Rio Grande do Sul,South,802,old_caged_adjusted
200710,2007-10-01,2007,10,50,MS,Mato Grosso do Sul,Center-West,482,old_caged_adjusted
200710,2007-10-01,2007,10,51,MT,Mato Grosso,Center-West,405,old_caged_adjusted
200710,2007-10-01,2007,10,52,GO,Goias,Center-West,1199,old_caged_adjusted
200710,2007-10-01,2007,10,53,DF,Distrito Federal,Center-West,994,old_caged_adjusted
200711,2007-11-01,2007,11,11,RO,Rondonia,North,159,old_caged_adjusted
200711,2007-11-01,2007,11,12,AC,Acre,North,101,old_caged_adjusted
200711,2007-11-01,2007,11,13,AM,Amazonas,North,175,old_caged_adjusted
200711,2007-11-01,2007,11,14,RR,Roraima,North,192,old_caged_adjusted
200711,2007-11-01,2007,11,15,PA,Para,North,778,old_caged_adjusted
200711,2007-11-01,2007,11,16,AP,Amapa,North,272,old_caged_adjusted
200711,2007-11-01,2007,11,17,TO,Tocantins,North,266,old_caged_adjusted
200711,2007-11-01,2007,11,21,MA,Maranhao,Northeast,572,old_caged_adjusted
200711,2007-11-01,2007,11,22,PI,Piaui,Northeast,382,old_caged_adjusted
200711,2007-11-01,2007,11,23,CE,Ceara,Northeast,715,old_caged_adjusted
200711,2007-11-01,2007,11,24,RN,Rio Grande do Norte,Northeast,352,old_caged_adjusted
200711,2007-11-01,2007,11,25,PB,Paraiba,Northeast,417,old_caged_adjusted
200711,2007-11-01,2007,11,26,PE,Pernambuco,Northeast,1075,old_caged_adjusted
200711,2007-11-01,2007,11,27,AL,Alagoas,Northeast,642,old_caged_adjusted
200711,2007-11-01,2007,11,28,SE,Sergipe,Northeast,694,old_caged_adjusted
200711,2007-11-01,2007,11,29,BA,Bahia,Northeast,1257,old_caged_adjusted
200711,2007-11-01,2007,11,31,MG,Minas Gerais,Southeast,2053,old_caged_adjusted
200711,2007-11-01,2007,11,32,ES,Espirito Santo,Southeast,-194,old_caged_adjusted
200711,2007-11-01,2007,11,33,RJ,Rio de Janeiro,Southeast,2300,old_caged_adjusted
