id_arrecadacao,state_abbrev,co_periodo,year,month,va_icms_primario,va_icms_secundario,va_icms_terciario,va_icms_terciario_atacadista,va_icms_terciario_varejista,va_icms_terciario_transportes,va_icms_terciario_comunicacao,va_icms_terciario_outros,va_icms_energia,va_icms_energia_secundario,va_icms_energia_terciario,va_icms_combustiveis,va_icms_combustiveis_secundario,va_icms_combustiveis_terciario,va_icms_divida_ativa,va_icms_outras,va_icms_total,va_outros_tributos_ipva,va_outros_tributos_itcd,va_outros_tributos_taxas,va_outros_tributos_outros,va_outros_tributos_total,va_receita_tributaria_total,uf,state_name,macroregion,include_in_panel,competencia,period_date,source_system,source_sheet,source_file,source_series_version,uf_mapping_status
8288,GO,202108,2021,8,47510385.14,357269343.49,782123325.86,374680534.04,281920200.48,44633336.17,73447683.41,7441571.76,194910765.08,1017479.04,193893286.04,581093465.17,270708810.54,310384654.63,15364385.58,73215657.58,2051487327.9,327479246.53,56555133.68,226796852.89,18599059.31,629430292.41,2680917620.31,52,Goias,Center-West,TRUE,202108,2021-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8289,DF,202108,2021,8,2628885.35,151474402.86,437092712.82,207299203.15,120413025.22,7357427.69,70172437.08,31850619.68,62939850.99,748892.05,62190958.94,175103099.82,59989598.1,115113501.72,12763813.06,3976852.6,845979617.5,44732230.42,20388602.22,13678195.16,182176.11,78981203.91,924960821.41,53,Distrito Federal,Center-West,TRUE,202108,2021-08-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8290,RO,202109,2021,9,17051628.32,81515403.3,209382500.48,87884639.71,93217919.82,10107256.68,17704389.76,468294.51,35132367.5,35132367.5,0,92502770.62,86846130.09,5656640.53,11870751.51,43603636.83,491059058.56,29131778.5,3440347.45,1683025.79,6892585.68,41147737.42,532206795.98,11,Rondonia,North,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8291,AC,202109,2021,9,862281.87,23087845.4,79296424.57,33079485.94,30104851.66,410980.58,5515721.01,10185385.38,16875202.92,0,16875202.92,34222444.61,26672237.36,7550207.25,1227817.97,0,155572017.34,3720715.01,640891.27,1382620.09,0,5744226.37,161316243.71,12,Acre,North,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8292,AM,202109,2021,9,103599.52,538011444.64,392352714.74,142121869.16,153891800.17,58692544.97,37646500.44,0,71776951.63,64280931.63,7496020,204598162.46,136317717.01,68280445.45,2327036.92,33154482.2,1242324392.11,39008967.32,1590712.61,10704970.87,68733797,120038447.8,1362362839.91,13,Amazonas,North,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8293,RR,202109,2021,9,322761.5,10790134.43,55033399.64,23634846.79,24818510.45,520202.85,4924065.01,1135774.54,8841083.79,8841083.79,0,53632333.9,53411576.99,1467364.97,826657.95,9787088.19,139233459.4,7180827.34,751025.58,106128.48,24357121.55,32395102.95,171628562.35,14,Roraima,North,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8294,PA,202109,2021,9,6059322,412123188,505387619,155020750,122687525,38473852,47033289,142172203,157607448,4427902,153179546,495723693,0,495723693,8148004,2350536,1587399810,69087879,5796204,120208493,115295408,310387984,1897787794,15,Para,North,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8295,AP,202109,2021,9,695719.69,20906111.62,61333731.44,26218903.09,27082149.73,331482.45,5353232.4,2347963.77,5167757.03,36872.12,5130884.91,30324252.66,17635319.37,12688933.29,606365.76,0,119033938.2,6846937.56,138430.34,3461516.06,16078725.69,26525609.65,145559547.85,16,Amapa,North,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8296,TO,202109,2021,9,4268360.75,66282058.12,137363161.86,41017477.52,65788520.45,6067941.37,12849141.05,11640081.47,40122576.95,40122576.95,0,126187751.23,126187751.23,0,1806580.41,0,376030489.32,31598287.02,4737062.31,5308983.87,6673778.04,48318111.24,424348600.56,17,Tocantins,North,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8297,MA,202109,2021,9,4445308.22,136578701.47,352601864.01,155977186.76,123026886.75,28307453.15,34190160.71,11100176.64,101248403.75,10018683.16,91229720.59,204267291.26,135689114.38,68578176.88,6728782.14,33497138.52,839367489.37,28850131.54,3622887.28,13621289.01,14365576.14,60459883.97,899827373.34,21,Maranhao,Northeast,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8298,PI,202109,2021,9,43659203.99,82971896.97,153555650.89,53914397,73822423.15,4668258.27,18777980.95,2372591.52,69475921.57,2514291.89,66961629.68,182327856.46,0,182327856.46,200355.95,410182.09,532601067.92,16430577.29,5216720.41,20468956.18,4442208.89,46558462.77,579159530.69,22,Piaui,Northeast,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8299,CE,202109,2021,9,989131.13,298157157.56,579798657.81,308751026.44,189567015.02,21696320,54235062.49,5549233.86,208807157.68,208807157.68,0,371924799.96,235282911.46,136641888.5,5527809.04,39435694.34,1504640407.52,32192068.92,10154473.91,1610689.61,134162.51,44091394.95,1548731802.47,23,Ceara,Northeast,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8300,RN,202109,2021,9,24268876.18,67687992.59,287555342.67,111725339.14,115375840.34,4093472.74,24580014.2,31780676.25,71818958.56,8374155.76,63444802.8,132498996,122603027.36,9895968.64,3092686.93,0,586922852.93,34008462.57,1660821.78,0,0,35669284.35,622592137.28,24,Rio Grande do Norte,Northeast,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8301,PB,202109,2021,9,1008976.28,89448276.11,303235978.5,130426786.17,135769854.59,11125625.45,21103388.39,4810323.9,73102468.77,1068275.32,72034193.45,183891860.73,7682991.46,176208869.27,690196.36,23171132.82,674548889.57,38340785.79,6819223.8,2408312.58,12125487.29,59693809.46,734242699.03,25,Paraiba,Northeast,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8302,PE,202109,2021,9,2976359,336883950,972484876,456282573,285845777,27132205,74042314,129182007,206073720,60509169,145564551,321766231,141181123,180585108,9728292,0,1849913428,37373416,12266480,13507729,24693661,87841286,1937754714,26,Pernambuco,Northeast,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8303,AL,202109,2021,9,391939.44,73596751.59,213973381.14,81158482.05,71390445.29,4727126.21,16874632.24,39822695.35,49357468.53,49357468.53,0,99555511.16,99555511.16,0,2002630.78,10474512.37,449352195.01,24839122.58,3014727.52,502118.98,11978473.95,40334443.03,489686638.04,27,Alagoas,Northeast,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8304,SE,202109,2021,9,24169185,65779962,163116983,60988851,48493096,6320506,16422670,30891860,34808404,32696277,2112127,76094641,71425506,4669135,3170553,1883065,369022793,22577646,2624777,921524,4548471,30672418,399695211,28,Sergipe,Northeast,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8305,BA,202109,2021,9,32976218.77,775724631.13,976851056.32,400044948.89,361526662.54,46030591.04,82216204.6,87032649.25,303422532.28,249899381.75,53523150.53,500081606.38,477946676.07,22134930.31,8285679.37,59156550.83,2656498275.08,167124950.6,23051624.23,102112803.62,241976850.46,534266228.91,3190764503.99,29,Bahia,Northeast,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8306,MG,202109,2021,9,32500685,1965147556,1982710402,989598788,584141376,82605892,234943851,91420495,668486174,77618788,590867386,1243552050,1102568192,140983858,77223783,394467831,6364088481,148756817,151627690,208894552,0,509279059,6873367540,31,Minas Gerais,Southeast,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8307,ES,202109,2021,9,2257910.63,490908309.19,440072735,197341563.87,130553095.89,49029712.46,41142108.01,22006254.77,125173360.78,18776004.12,106397356.66,309737508.7,0,309737508.7,14193259.06,7763142.13,1390106225.49,63458854.47,9778948.6,48795148.36,37529567.16,159562518.59,1549668744.08,32,Espirito Santo,Southeast,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8308,RJ,202109,2021,9,211077674.66,698078226.73,1662424689.54,717128770.33,378145623.66,111225634.55,269814906.61,186109754.39,637022788.66,151466031.68,485556756.98,967124151.64,830779968.47,136344183.17,30263771.78,58727723.4,4264719026.41,84303435.02,129528410.28,526030.04,581234336.25,795592211.59,5060311238,33,Rio de Janeiro,Southeast,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8309,SP,202109,2021,9,50360823.44,5771673940.5,6211414658.67,3227936953.73,1519267761.7,375063442.18,763721611.04,325424890.02,1128293606.63,2069633.94,1126223972.69,2118767989.77,1765658480.02,353109509.75,116907199.39,1082334228.56,16479752446.96,659697403.06,316181423.68,629932164.58,27679833.92,1633490825.24,18113243272.2,35,Sao Paulo,Southeast,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8310,PR,202109,2021,9,61289207,459176543,838282462,515358741,158143998,38129361,116676672,9973690,479958995,479958995,0,667548114,581308042,86240072,36346514,1015616205.52,3558218040.52,93071269.5,83384939.22,8363238.17,265903857.15,450723304.04,4008941344.56,41,Parana,South,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8311,SC,202109,2021,9,8369387.97,927140275.55,1215893007.73,473596255.04,457638796.6,77942667.64,90419771.34,116295517.11,282845375.73,282845375.73,0,216705961.56,0,216705961.56,34745505.2,0,2685699513.74,198844578,54898663.43,88247408.39,95153561.89,437144211.71,3122843725.45,42,Santa Catarina,South,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8312,RS,202109,2021,9,25118485.12,1281016233.33,1372916599.14,754593804.6,379011794.39,67389717.15,170917817.87,1003465.13,492638153.55,23127952.86,469510200.69,696273192.18,656773671.14,39499521.04,51421849.49,117365679.22,4036750192.03,45610644.41,102984745.27,39151647.65,0,187747037.33,4224497229.36,43,Rio Grande do Sul,South,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8313,MS,202109,2021,9,171160564.85,94318294,511191924.61,285097462.17,153314701.14,34094704.02,13474009.28,25211048,60639750.83,1095342.07,59544408.76,369087853.22,11702895.29,357384957.93,3505937.29,36835772.87,1246740097.67,27695374.96,25086010.32,1404480.1,86491118.51,140676983.89,1387417081.56,50,Mato Grosso do Sul,Center-West,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8314,MT,202109,2021,9,61663363.9,370049940.96,742433573.29,404529987.2,225633261.61,63393093.47,39661277.74,9215953.27,477507840.47,2737844.73,474769995.74,396661591.7,84304340.61,312357251.09,20862841.94,16598956.51,2085778108.77,110379319,13862999.23,4926739.1,120291580.03,249460637.36,2335238746.13,51,Mato Grosso,Center-West,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8315,GO,202109,2021,9,48609854.82,374399476.27,775243434.51,362197111.53,286772047.63,45848515.88,70972271.88,9453487.59,191220482.53,1447615.03,189772867.5,559419460.99,247851531.78,311567929.21,10815548.12,72651445.14,2032359702.38,203464694.65,59808355.27,161982137.26,18266178.93,443521366.11,2475881068.49,52,Goias,Center-West,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8316,DF,202109,2021,9,3836777.84,150646694.22,419459260.72,200726678.88,114791550.96,8161465.73,65139785.37,30639779.78,73732718.03,837751.46,72894966.57,187327228.6,51151447.56,136175781.04,13750890.33,2753978.29,851507548.03,39527051.1,44207069.28,10100064.01,539087.44,94373271.83,945880819.86,53,Distrito Federal,Center-West,TRUE,202109,2021-09-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8317,RO,202110,2021,10,22883681.17,80729073.9,186726872.67,73028093.95,87001690.92,9966041.06,16285838.65,445208.09,43478572.5,43478572.5,0,83740026.42,76795791.22,6944235.2,10686548.6,35682247.11,463927022.37,23386292.92,2354071.08,2099703.92,5256258.58,33096326.5,497023348.87,11,Rondonia,North,TRUE,202110,2021-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8318,AC,202110,2021,10,547244.93,20489529.47,73982365.84,29757281.66,28352524.33,323183.14,5381506.21,10167870.5,21649774.85,0,21649774.85,34788642.36,26819704.47,7968937.89,2002361.75,0,153459919.2,3517395.99,536134.15,1124992.34,0,5178522.48,158638441.68,12,Acre,North,TRUE,202110,2021-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8319,AM,202110,2021,10,53486.6,417398126.31,384198522.52,144276819.96,147218833.77,56751902.62,35950966.17,0,68405280.44,60599018.28,7806262.16,270187201.27,120162817.63,150024383.64,1959423.95,43029559.61,1185231600.7,30310300.43,5998539.43,8918233.65,76460337.75,121687411.26,1306919011.96,13,Amazonas,North,TRUE,202110,2021-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8320,RR,202110,2021,10,192007.95,11919347.49,54969828.73,28678112.19,21253252.18,433892.53,4604571.83,0,10133296.59,10133296.59,0,47444545.44,45301492.8,2149756.51,571257.16,8598751.45,133829034.81,5422046.33,575626.27,63812.42,24249231.15,6061485.02,139890519.83,14,Roraima,North,TRUE,202110,2021-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8321,PA,202110,2021,10,6982517,385409776,482161085,154119499,117376568,42043897,49190151,119430970,178302135,3116710,175185425,439549569,0,439549569,7974864,2138536,1502518482,57426550,4783542,113922992,220891102,397024186,1899542668,15,Para,North,TRUE,202110,2021-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8322,AP,202110,2021,10,976258.16,19985284.36,57331668.19,26482822.9,23456558.83,197082.88,5042461.68,2152741.9,4458822.79,50335.53,4408487.26,34405895.04,21097948.46,13307946.58,955427.32,0,118113355.86,5300006.41,132771.1,2943172.66,17595956.76,25971906.93,144085262.79,16,Amapa,North,TRUE,202110,2021-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8323,TO,202110,2021,10,4808130.46,61880822.59,132384922.07,43004235.96,60628590.09,5246021.86,12817085.85,10688988.31,44192701.47,44192701.47,0,130398485.78,130398485.78,0,4193244.41,0,377858306.78,115454724.14,3917868.28,7066865.27,6664089.39,133103547.08,510961853.86,17,Tocantins,North,TRUE,202110,2021-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8324,MA,202110,2021,10,5238458.33,147076413.6,342229624.54,152811538.3,119059046.6,27308306.8,32465046.9,10585685.94,107832145.23,10953098.47,96879046.76,240967254.83,147500479.1,93466775.73,6974125.23,28916115.3,879234137.06,22200213.02,4068387.13,12393740.31,16020948.27,54683288.73,933917425.79,21,Maranhao,Northeast,TRUE,202110,2021-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8325,PI,202110,2021,10,47120238.96,84060365.44,151651464.18,52000491.53,71633186.2,4589641.62,21191647.17,2236497.66,78591193.86,2327268.73,76263925.13,161518964.11,0,161518964.11,354648.72,224670.26,523521545.53,11783372.43,4716297.77,18495865.19,4156128.91,39151664.3,562673209.83,22,Piaui,Northeast,TRUE,202110,2021-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8326,CE,202110,2021,10,1337617.85,304922041.2,551761737.12,287313939.01,181652265.24,22923317.61,54402310.11,5469905.15,213704449.34,213704449.34,0,318270965.41,197654000.97,120616964.44,5234348.88,31277856.42,1426509016.22,25716334.01,8302664.53,1588437.56,62176.06,35669612.16,1462178628.38,23,Ceara,Northeast,TRUE,202110,2021-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8327,RN,202110,2021,10,23270481.47,79058247.87,289365771.86,109259799.08,117371151.34,4522508.94,24862119.7,33350192.8,78713547.12,15006318.94,63707228.18,129887776.44,117903217.61,11984558.83,6149890.45,0,606445715.21,21448601.4,2505188.89,0,0,23953790.29,630399505.5,24,Rio Grande do Norte,Northeast,TRUE,202110,2021-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8328,PB,202110,2021,10,913018.34,92951113.51,291353181.48,122012615.05,129755105.84,11302210.9,23663548.15,4619701.54,73945334.24,1024107.9,72921226.34,200059058.85,11915247.78,188143811.07,597409.02,24061298.1,683880413.54,37328127.98,5700550.22,2045564.08,18393259.91,63467502.19,747347915.73,25,Paraiba,Northeast,TRUE,202110,2021-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8329,PE,202110,2021,10,2440827.15,351884255,944552887,441950569,279107144,28449970,72735910,122309294,208981516,57089162,151892354,353468022,194263111,159204911,7914525,0,1869242032.15,37046791,13850248,9686913,18321957,78905909,1948147941.15,26,Pernambuco,Northeast,TRUE,202110,2021-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
8330,AL,202110,2021,10,1052907.43,86196726.31,228727372.53,88133283.91,71267844.53,5610221.85,19054544,44661478.24,52209998.75,52209998.75,0,109498327.63,109498327.63,0,1533240.19,10245190.85,489463763.69,20041183.77,2331515.61,408872.72,8116104.64,30897676.74,520361440.43,27,Alagoas,Northeast,TRUE,202110,2021-10-01,confaz_boletim_tributos_estaduais,arrecadacao_por_setor,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
