competencia,period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance,source_regime,source_component,post_2020_caged_dummy,caged_method_break_dummy,series_version
201001,2010-01-01,2010,1,28,SE,Sergipe,Northeast,1294,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201001,2010-01-01,2010,1,29,BA,Bahia,Northeast,14424,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201001,2010-01-01,2010,1,31,MG,Minas Gerais,Southeast,20492,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201001,2010-01-01,2010,1,32,ES,Espirito Santo,Southeast,3590,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201001,2010-01-01,2010,1,33,RJ,Rio de Janeiro,Southeast,4411,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201001,2010-01-01,2010,1,35,SP,Sao Paulo,Southeast,51159,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201001,2010-01-01,2010,1,41,PR,Parana,South,13911,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201001,2010-01-01,2010,1,42,SC,Santa Catarina,South,19290,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201001,2010-01-01,2010,1,43,RS,Rio Grande do Sul,South,18877,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201001,2010-01-01,2010,1,50,MS,Mato Grosso do Sul,Center-West,1689,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201001,2010-01-01,2010,1,51,MT,Mato Grosso,Center-West,8852,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201001,2010-01-01,2010,1,52,GO,Goias,Center-West,10176,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201001,2010-01-01,2010,1,53,DF,Distrito Federal,Center-West,3554,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,11,RO,Rondonia,North,2282,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,12,AC,Acre,North,353,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,13,AM,Amazonas,North,1870,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,14,RR,Roraima,North,340,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,15,PA,Para,North,4203,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,16,AP,Amapa,North,814,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,17,TO,Tocantins,North,1258,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,21,MA,Maranhao,Northeast,2260,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,22,PI,Piaui,Northeast,875,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,23,CE,Ceara,Northeast,5700,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,24,RN,Rio Grande do Norte,Northeast,-780,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,25,PB,Paraiba,Northeast,-295,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,26,PE,Pernambuco,Northeast,-2393,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,27,AL,Alagoas,Northeast,-11195,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,28,SE,Sergipe,Northeast,1886,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,29,BA,Bahia,Northeast,6088,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,31,MG,Minas Gerais,Southeast,27503,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,32,ES,Espirito Santo,Southeast,4099,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,33,RJ,Rio de Janeiro,Southeast,8298,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,35,SP,Sao Paulo,Southeast,80662,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,41,PR,Parana,South,13710,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,42,SC,Santa Catarina,South,16111,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,43,RS,Rio Grande do Sul,South,19718,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,50,MS,Mato Grosso do Sul,Center-West,3940,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,51,MT,Mato Grosso,Center-West,7125,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,52,GO,Goias,Center-West,10727,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201002,2010-02-01,2010,2,53,DF,Distrito Federal,Center-West,4266,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,11,RO,Rondonia,North,3393,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,12,AC,Acre,North,5,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,13,AM,Amazonas,North,3061,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,14,RR,Roraima,North,189,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,15,PA,Para,North,750,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,16,AP,Amapa,North,-204,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,17,TO,Tocantins,North,1000,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,21,MA,Maranhao,Northeast,3792,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,22,PI,Piaui,Northeast,3423,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,23,CE,Ceara,Northeast,6450,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,24,RN,Rio Grande do Norte,Northeast,1200,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,25,PB,Paraiba,Northeast,-4017,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,26,PE,Pernambuco,Northeast,-13216,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,27,AL,Alagoas,Northeast,-17803,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,28,SE,Sergipe,Northeast,-1534,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,29,BA,Bahia,Northeast,10226,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,31,MG,Minas Gerais,Southeast,39804,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,32,ES,Espirito Santo,Southeast,4054,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,33,RJ,Rio de Janeiro,Southeast,21972,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,35,SP,Sao Paulo,Southeast,125189,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,41,PR,Parana,South,23197,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,42,SC,Santa Catarina,South,7017,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,43,RS,Rio Grande do Sul,South,28254,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,50,MS,Mato Grosso do Sul,Center-West,4204,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,51,MT,Mato Grosso,Center-West,-663,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,52,GO,Goias,Center-West,13754,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201003,2010-03-01,2010,3,53,DF,Distrito Federal,Center-West,2918,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,11,RO,Rondonia,North,3405,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,12,AC,Acre,North,391,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,13,AM,Amazonas,North,1428,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,14,RR,Roraima,North,173,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,15,PA,Para,North,2994,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,16,AP,Amapa,North,596,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,17,TO,Tocantins,North,827,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,21,MA,Maranhao,Northeast,5114,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,22,PI,Piaui,Northeast,2780,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,23,CE,Ceara,Northeast,7571,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,24,RN,Rio Grande do Norte,Northeast,1471,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,25,PB,Paraiba,Northeast,-206,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,26,PE,Pernambuco,Northeast,-1302,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,27,AL,Alagoas,Northeast,-6668,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,28,SE,Sergipe,Northeast,1588,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,29,BA,Bahia,Northeast,10590,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,31,MG,Minas Gerais,Southeast,45030,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,32,ES,Espirito Santo,Southeast,9258,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,33,RJ,Rio de Janeiro,Southeast,15323,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,35,SP,Sao Paulo,Southeast,119844,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,41,PR,Parana,South,20593,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,42,SC,Santa Catarina,South,12341,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,43,RS,Rio Grande do Sul,South,20429,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,50,MS,Mato Grosso do Sul,Center-West,4903,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,51,MT,Mato Grosso,Center-West,3421,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,52,GO,Goias,Center-West,17171,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201004,2010-04-01,2010,4,53,DF,Distrito Federal,Center-West,6003,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,11,RO,Rondonia,North,2935,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,12,AC,Acre,North,633,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,13,AM,Amazonas,North,2955,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,14,RR,Roraima,North,-117,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,15,PA,Para,North,4171,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,16,AP,Amapa,North,-160,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,17,TO,Tocantins,North,1542,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,21,MA,Maranhao,Northeast,1756,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,22,PI,Piaui,Northeast,2110,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,23,CE,Ceara,Northeast,6325,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,24,RN,Rio Grande do Norte,Northeast,3450,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,25,PB,Paraiba,Northeast,3106,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,26,PE,Pernambuco,Northeast,10691,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,27,AL,Alagoas,Northeast,1196,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,28,SE,Sergipe,Northeast,892,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,29,BA,Bahia,Northeast,16301,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,31,MG,Minas Gerais,Southeast,60873,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,32,ES,Espirito Santo,Southeast,7754,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,33,RJ,Rio de Janeiro,Southeast,22250,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,35,SP,Sao Paulo,Southeast,98624,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,41,PR,Parana,South,19131,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,42,SC,Santa Catarina,South,5438,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,43,RS,Rio Grande do Sul,South,9511,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,50,MS,Mato Grosso do Sul,Center-West,2671,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,51,MT,Mato Grosso,Center-West,664,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,52,GO,Goias,Center-West,10254,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201005,2010-05-01,2010,5,53,DF,Distrito Federal,Center-West,3085,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,11,RO,Rondonia,North,2119,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,12,AC,Acre,North,587,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,13,AM,Amazonas,North,2441,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,14,RR,Roraima,North,178,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,15,PA,Para,North,3393,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,16,AP,Amapa,North,104,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,17,TO,Tocantins,North,1238,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,21,MA,Maranhao,Northeast,4702,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,22,PI,Piaui,Northeast,2871,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,23,CE,Ceara,Northeast,6318,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,24,RN,Rio Grande do Norte,Northeast,2670,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,25,PB,Paraiba,Northeast,2587,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,26,PE,Pernambuco,Northeast,12538,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,27,AL,Alagoas,Northeast,-67,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,28,SE,Sergipe,Northeast,2041,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,29,BA,Bahia,Northeast,3705,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,31,MG,Minas Gerais,Southeast,38870,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,32,ES,Espirito Santo,Southeast,-1649,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,33,RJ,Rio de Janeiro,Southeast,16337,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,35,SP,Sao Paulo,Southeast,70265,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,41,PR,Parana,South,10446,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,42,SC,Santa Catarina,South,6099,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,43,RS,Rio Grande do Sul,South,7865,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,50,MS,Mato Grosso do Sul,Center-West,3177,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,51,MT,Mato Grosso,Center-West,5287,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,52,GO,Goias,Center-West,8073,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201006,2010-06-01,2010,6,53,DF,Distrito Federal,Center-West,757,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,11,RO,Rondonia,North,2125,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,12,AC,Acre,North,379,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,13,AM,Amazonas,North,2444,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,14,RR,Roraima,North,-120,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,15,PA,Para,North,6093,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,16,AP,Amapa,North,-23,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,17,TO,Tocantins,North,1112,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,21,MA,Maranhao,Northeast,4473,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,22,PI,Piaui,Northeast,1555,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,23,CE,Ceara,Northeast,7946,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,24,RN,Rio Grande do Norte,Northeast,3078,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,25,PB,Paraiba,Northeast,2429,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,26,PE,Pernambuco,Northeast,9946,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,27,AL,Alagoas,Northeast,883,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,28,SE,Sergipe,Northeast,2228,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,29,BA,Bahia,Northeast,8137,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,31,MG,Minas Gerais,Southeast,13354,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,32,ES,Espirito Santo,Southeast,968,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,33,RJ,Rio de Janeiro,Southeast,14086,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,35,SP,Sao Paulo,Southeast,62497,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,41,PR,Parana,South,12723,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,42,SC,Santa Catarina,South,5194,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,43,RS,Rio Grande do Sul,South,9669,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,50,MS,Mato Grosso do Sul,Center-West,1324,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,51,MT,Mato Grosso,Center-West,2916,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,52,GO,Goias,Center-West,6458,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201007,2010-07-01,2010,7,53,DF,Distrito Federal,Center-West,-78,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201008,2010-08-01,2010,8,11,RO,Rondonia,North,2323,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201008,2010-08-01,2010,8,12,AC,Acre,North,866,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201008,2010-08-01,2010,8,13,AM,Amazonas,North,4239,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201008,2010-08-01,2010,8,14,RR,Roraima,North,427,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201008,2010-08-01,2010,8,15,PA,Para,North,6391,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201008,2010-08-01,2010,8,16,AP,Amapa,North,493,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201008,2010-08-01,2010,8,17,TO,Tocantins,North,1757,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201008,2010-08-01,2010,8,21,MA,Maranhao,Northeast,2414,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201008,2010-08-01,2010,8,22,PI,Piaui,Northeast,2318,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201008,2010-08-01,2010,8,23,CE,Ceara,Northeast,12321,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201008,2010-08-01,2010,8,24,RN,Rio Grande do Norte,Northeast,6786,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201008,2010-08-01,2010,8,25,PB,Paraiba,Northeast,8464,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201008,2010-08-01,2010,8,26,PE,Pernambuco,Northeast,21799,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201008,2010-08-01,2010,8,27,AL,Alagoas,Northeast,1475,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
