state_abbrev,period_date,formal_employment_stock,construction_employment_stock,year,month,stock_anchor_date,stock_source
PR,2009-03-01,2154860,109454,2009,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2009-04-01,2162797,109460,2009,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2009-05-01,2174479,112547,2009,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2009-06-01,2180443,112547,2009,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2009-07-01,2187365,113883,2009,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2009-08-01,2201802,113883,2009,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2009-09-01,2215542,115292,2009,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2009-10-01,2228969,115292,2009,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2009-11-01,2245000,115292,2009,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2009-12-01,2209016,111574,2009,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2010-01-01,2222927,115324,2010,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2010-02-01,2236637,117146,2010,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2010-03-01,2259834,120428,2010,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2010-04-01,2280427,122650,2010,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2010-05-01,2299558,126549,2010,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2010-06-01,2310004,127878,2010,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2010-07-01,2322727,130685,2010,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2010-08-01,2344124,133589,2010,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2010-09-01,2358162,134361,2010,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2010-10-01,2373116,134361,2010,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2010-11-01,2383369,134131,2010,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2010-12-01,2351499,133849,2010,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2011-01-01,2366453,137807,2011,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2011-02-01,2386254,139440,2011,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2011-03-01,2400181,139440,2011,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2011-04-01,2421018,140986,2011,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2011-05-01,2437807,145019,2011,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2011-06-01,2444584,145126,2011,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2011-07-01,2453414,145746,2011,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2011-08-01,2467665,147706,2011,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2011-09-01,2480822,149356,2011,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2011-10-01,2492391,149696,2011,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2011-11-01,2498054,148626,2011,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2011-12-01,2463868,143909,2011,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2012-01-01,2478521,148174,2012,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2012-02-01,2492596,149416,2012,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2012-03-01,2507447,150417,2012,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2012-04-01,2528370,152254,2012,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2012-05-01,2540108,154826,2012,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2012-06-01,2545243,154826,2012,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2012-07-01,2551249,155679,2012,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2012-08-01,2559340,155679,2012,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2012-09-01,2568899,155878,2012,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2012-10-01,2575555,155878,2012,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2012-11-01,2581312,154216,2012,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2012-12-01,2538041,148188,2012,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2013-01-01,2549166,148188,2013,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2013-02-01,2565023,148200,2013,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2013-03-01,2582471,148868,2013,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2013-04-01,2601408,150922,2013,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2013-05-01,2611121,153364,2013,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2013-06-01,2616378,153073,2013,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2013-07-01,2618178,151880,2013,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2013-08-01,2630437,152796,2013,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2013-09-01,2646362,153520,2013,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2013-10-01,2654561,153520,2013,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2013-11-01,2659570,152353,2013,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2013-12-01,2616548,147379,2013,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2014-01-01,2628539,151796,2014,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2014-02-01,2654151,155243,2014,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2014-03-01,2660091,154641,2014,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2014-04-01,2672469,155176,2014,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2014-05-01,2679309,155176,2014,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2014-06-01,2676357,154370,2014,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2014-07-01,2679040,154737,2014,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2014-08-01,2684392,154740,2014,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2014-09-01,2695939,155778,2014,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2014-10-01,2695564,154072,2014,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2014-11-01,2700424,152388,2014,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2014-12-01,2651256,152388,2014,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2015-01-01,2657969,152388,2015,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2015-02-01,2666543,152102,2015,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2015-03-01,2676717,152102,2015,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2015-04-01,2674715,151260,2015,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2015-05-01,2673354,151742,2015,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2015-06-01,2664461,149852,2015,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2015-07-01,2652106,149852,2015,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2015-08-01,2643912,148957,2015,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2015-09-01,2635440,147990,2015,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2015-10-01,2626745,145112,2015,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2015-11-01,2619228,145112,2015,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2015-12-01,2574113,138186,2015,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2016-01-01,2575187,139757,2016,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2016-02-01,2573137,138789,2016,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2016-03-01,2569282,136401,2016,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2016-04-01,2568119,135843,2016,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2016-05-01,2564731,135843,2016,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2016-06-01,2557601,134236,2016,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2016-07-01,2551983,134183,2016,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2016-08-01,2552516,133963,2016,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2016-09-01,2552929,132072,2016,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2016-10-01,2552542,130590,2016,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2016-11-01,2545075,127411,2016,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2016-12-01,2514618,122215,2016,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2017-01-01,2519591,123809,2017,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2017-02-01,2529553,124936,2017,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2017-03-01,2530679,124382,2017,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2017-04-01,2537421,124382,2017,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2017-05-01,2539800,125305,2017,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2017-06-01,2536239,123309,2017,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2017-07-01,2537198,122503,2017,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2017-08-01,2538378,120907,2017,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2017-09-01,2541179,120977,2017,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2017-10-01,2545928,120441,2017,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2017-11-01,2547361,118589,2017,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2017-12-01,2522358,118589,2017,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2018-01-01,2533995,120135,2018,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2018-02-01,2541698,120452,2018,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2018-03-01,2548212,120455,2018,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2018-04-01,2557440,120657,2018,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2018-05-01,2559238,121301,2018,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2018-06-01,2552629,120066,2018,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2018-07-01,2555114,121207,2018,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2018-08-01,2565453,121534,2018,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2018-09-01,2574940,122482,2018,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2018-10-01,2581877,122386,2018,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2018-11-01,2587327,122613,2018,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2018-12-01,2560489,119208,2018,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2019-01-01,2569634,119208,2019,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2019-02-01,2587888,119945,2019,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2019-03-01,2586677,119475,2019,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2019-04-01,2597330,121285,2019,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2019-05-01,2598761,123718,2019,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2019-06-01,2598919,123826,2019,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2019-07-01,2599490,124498,2019,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2019-08-01,2608216,124498,2019,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2019-09-01,2617434,128531,2019,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2019-10-01,2624840,129231,2019,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2019-11-01,2631552,128565,2019,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2019-12-01,2608795,124318,2019,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2020-01-01,2626706,128071,2020,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2020-02-01,2654742,130989,2020,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2020-03-01,2639670,130927,2020,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2020-04-01,2576558,127698,2020,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2020-05-01,2548630,129165,2020,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2020-06-01,2548664,130734,2020,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2020-07-01,2561411,133044,2020,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2020-08-01,2576222,135472,2020,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2020-09-01,2594895,138439,2020,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2020-10-01,2625526,141210,2020,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2020-11-01,2652896,143070,2020,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2020-12-01,2639274,138540,2020,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2021-01-01,2663565,143433,2021,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2021-02-01,2704229,148413,2021,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2021-03-01,2713188,150179,2021,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2021-04-01,2721606,152642,2021,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2021-05-01,2737607,154186,2021,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2021-06-01,2753920,154259,2021,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2021-07-01,2769106,156116,2021,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2021-08-01,2793127,156924,2021,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2021-09-01,2809818,157657,2021,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2021-10-01,2826022,157452,2021,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2021-11-01,2842876,156606,2021,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2021-12-01,2816646,150983,2021,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2022-01-01,2836431,153898,2022,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2022-02-01,2865888,155402,2022,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2022-03-01,2871445,155524,2022,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2022-04-01,2881423,155359,2022,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2022-05-01,2895566,157292,2022,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2022-06-01,2910249,156963,2022,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2022-07-01,2926884,157914,2022,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2022-08-01,2942624,158645,2022,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2022-09-01,2955869,159708,2022,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2022-10-01,2966893,160299,2022,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2022-11-01,2971607,158405,2022,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2022-12-01,2934738,153460,2022,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2023-01-01,2941946,157111,2023,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2023-02-01,2966138,158389,2023,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2023-03-01,2979653,159388,2023,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2023-04-01,2990013,160933,2023,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2023-05-01,2998022,163259,2023,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2023-06-01,3005911,164293,2023,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
PR,2023-07-01,3013129,165220,2023,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
