competencia,period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance_construction,source_regime,source_component,post_2020_caged_dummy,caged_method_break_dummy,series_version
202202,2022-02-01,2022,2,29,BA,Bahia,Northeast,3403,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,23,CE,Ceara,Northeast,2499,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,53,DF,Distrito Federal,Center-West,1282,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,32,ES,Espirito Santo,Southeast,884,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,52,GO,Goias,Center-West,2033,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,21,MA,Maranhao,Northeast,-1013,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,31,MG,Minas Gerais,Southeast,3077,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,50,MS,Mato Grosso do Sul,Center-West,982,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,51,MT,Mato Grosso,Center-West,1170,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,15,PA,Para,North,-368,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,25,PB,Paraiba,Northeast,293,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,26,PE,Pernambuco,Northeast,520,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,22,PI,Piaui,Northeast,152,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,41,PR,Parana,South,1504,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,33,RJ,Rio de Janeiro,Southeast,4155,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,24,RN,Rio Grande do Norte,Northeast,691,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,11,RO,Rondonia,North,63,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,14,RR,Roraima,North,69,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,43,RS,Rio Grande do Sul,South,1392,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,42,SC,Santa Catarina,South,3467,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,28,SE,Sergipe,Northeast,414,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,35,SP,Sao Paulo,Southeast,12441,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202202,2022-02-01,2022,2,17,TO,Tocantins,North,-260,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,12,AC,Acre,North,281,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,27,AL,Alagoas,Northeast,193,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,13,AM,Amazonas,North,113,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,16,AP,Amapa,North,121,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,29,BA,Bahia,Northeast,2338,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,23,CE,Ceara,Northeast,-388,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,53,DF,Distrito Federal,Center-West,1239,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,32,ES,Espirito Santo,Southeast,511,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,52,GO,Goias,Center-West,1669,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,21,MA,Maranhao,Northeast,-882,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,31,MG,Minas Gerais,Southeast,1475,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,50,MS,Mato Grosso do Sul,Center-West,974,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,51,MT,Mato Grosso,Center-West,448,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,15,PA,Para,North,-78,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,25,PB,Paraiba,Northeast,207,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,26,PE,Pernambuco,Northeast,1201,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,22,PI,Piaui,Northeast,270,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,41,PR,Parana,South,122,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,33,RJ,Rio de Janeiro,Southeast,2873,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,24,RN,Rio Grande do Norte,Northeast,424,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,11,RO,Rondonia,North,39,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,14,RR,Roraima,North,-206,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,43,RS,Rio Grande do Sul,South,331,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,42,SC,Santa Catarina,South,2574,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,28,SE,Sergipe,Northeast,225,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,35,SP,Sao Paulo,Southeast,3162,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202203,2022-03-01,2022,3,17,TO,Tocantins,North,-310,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,12,AC,Acre,North,221,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,27,AL,Alagoas,Northeast,468,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,13,AM,Amazonas,North,60,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,16,AP,Amapa,North,29,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,29,BA,Bahia,Northeast,2646,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,23,CE,Ceara,Northeast,-43,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,53,DF,Distrito Federal,Center-West,972,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,32,ES,Espirito Santo,Southeast,-16,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,52,GO,Goias,Center-West,1866,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,21,MA,Maranhao,Northeast,264,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,31,MG,Minas Gerais,Southeast,219,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,50,MS,Mato Grosso do Sul,Center-West,563,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,51,MT,Mato Grosso,Center-West,1076,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,15,PA,Para,North,936,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,25,PB,Paraiba,Northeast,604,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,26,PE,Pernambuco,Northeast,488,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,22,PI,Piaui,Northeast,2,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,41,PR,Parana,South,-165,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,33,RJ,Rio de Janeiro,Southeast,2899,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,24,RN,Rio Grande do Norte,Northeast,780,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,11,RO,Rondonia,North,220,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,14,RR,Roraima,North,-153,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,43,RS,Rio Grande do Sul,South,1969,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,42,SC,Santa Catarina,South,2179,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,28,SE,Sergipe,Northeast,238,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,35,SP,Sao Paulo,Southeast,7202,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202204,2022-04-01,2022,4,17,TO,Tocantins,North,-55,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,12,AC,Acre,North,366,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,27,AL,Alagoas,Northeast,-58,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,13,AM,Amazonas,North,549,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,16,AP,Amapa,North,186,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,29,BA,Bahia,Northeast,3624,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,23,CE,Ceara,Northeast,1935,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,53,DF,Distrito Federal,Center-West,422,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,32,ES,Espirito Santo,Southeast,461,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,52,GO,Goias,Center-West,1615,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,21,MA,Maranhao,Northeast,740,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,31,MG,Minas Gerais,Southeast,3315,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,50,MS,Mato Grosso do Sul,Center-West,863,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,51,MT,Mato Grosso,Center-West,1293,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,15,PA,Para,North,1728,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,25,PB,Paraiba,Northeast,657,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,26,PE,Pernambuco,Northeast,390,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,22,PI,Piaui,Northeast,47,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,41,PR,Parana,South,1933,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,33,RJ,Rio de Janeiro,Southeast,4222,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,24,RN,Rio Grande do Norte,Northeast,1196,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,11,RO,Rondonia,North,290,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,14,RR,Roraima,North,-60,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,43,RS,Rio Grande do Sul,South,1235,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,42,SC,Santa Catarina,South,1145,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,28,SE,Sergipe,Northeast,-50,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,35,SP,Sao Paulo,Southeast,5232,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202205,2022-05-01,2022,5,17,TO,Tocantins,North,454,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,12,AC,Acre,North,441,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,27,AL,Alagoas,Northeast,-81,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,13,AM,Amazonas,North,1005,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,16,AP,Amapa,North,201,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,29,BA,Bahia,Northeast,1593,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,23,CE,Ceara,Northeast,2189,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,53,DF,Distrito Federal,Center-West,796,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,32,ES,Espirito Santo,Southeast,216,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,52,GO,Goias,Center-West,1898,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,21,MA,Maranhao,Northeast,1445,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,31,MG,Minas Gerais,Southeast,4533,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,50,MS,Mato Grosso do Sul,Center-West,509,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,51,MT,Mato Grosso,Center-West,1259,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,15,PA,Para,North,3385,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,25,PB,Paraiba,Northeast,-120,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,26,PE,Pernambuco,Northeast,739,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,22,PI,Piaui,Northeast,103,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,41,PR,Parana,South,-329,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,33,RJ,Rio de Janeiro,Southeast,2473,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,24,RN,Rio Grande do Norte,Northeast,855,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,11,RO,Rondonia,North,406,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,14,RR,Roraima,North,-147,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,43,RS,Rio Grande do Sul,South,930,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,42,SC,Santa Catarina,South,913,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,28,SE,Sergipe,Northeast,-359,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,35,SP,Sao Paulo,Southeast,5012,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202206,2022-06-01,2022,6,17,TO,Tocantins,North,443,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,12,AC,Acre,North,325,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,27,AL,Alagoas,Northeast,-29,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,13,AM,Amazonas,North,-157,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,16,AP,Amapa,North,289,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,29,BA,Bahia,Northeast,2719,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,23,CE,Ceara,Northeast,1397,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,53,DF,Distrito Federal,Center-West,1011,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,32,ES,Espirito Santo,Southeast,483,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,52,GO,Goias,Center-West,1197,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,21,MA,Maranhao,Northeast,422,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,31,MG,Minas Gerais,Southeast,4210,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,50,MS,Mato Grosso do Sul,Center-West,824,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,51,MT,Mato Grosso,Center-West,1487,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,15,PA,Para,North,1376,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,25,PB,Paraiba,Northeast,250,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,26,PE,Pernambuco,Northeast,1666,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,22,PI,Piaui,Northeast,226,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,41,PR,Parana,South,951,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,33,RJ,Rio de Janeiro,Southeast,2231,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,24,RN,Rio Grande do Norte,Northeast,394,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,11,RO,Rondonia,North,182,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,14,RR,Roraima,North,14,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,43,RS,Rio Grande do Sul,South,859,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,42,SC,Santa Catarina,South,1450,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,28,SE,Sergipe,Northeast,259,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,35,SP,Sao Paulo,Southeast,7646,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202207,2022-07-01,2022,7,17,TO,Tocantins,North,627,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,12,AC,Acre,North,117,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,27,AL,Alagoas,Northeast,664,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,13,AM,Amazonas,North,-190,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,16,AP,Amapa,North,453,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,29,BA,Bahia,Northeast,3492,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,23,CE,Ceara,Northeast,578,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,53,DF,Distrito Federal,Center-West,465,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,32,ES,Espirito Santo,Southeast,578,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,52,GO,Goias,Center-West,1325,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,21,MA,Maranhao,Northeast,1025,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,31,MG,Minas Gerais,Southeast,4807,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,50,MS,Mato Grosso do Sul,Center-West,592,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,51,MT,Mato Grosso,Center-West,1430,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,15,PA,Para,North,1980,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,25,PB,Paraiba,Northeast,597,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,26,PE,Pernambuco,Northeast,1123,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,22,PI,Piaui,Northeast,-120,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,41,PR,Parana,South,731,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,33,RJ,Rio de Janeiro,Southeast,5220,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,24,RN,Rio Grande do Norte,Northeast,589,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,11,RO,Rondonia,North,199,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,14,RR,Roraima,North,186,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,43,RS,Rio Grande do Sul,South,568,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,42,SC,Santa Catarina,South,1110,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,28,SE,Sergipe,Northeast,121,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,35,SP,Sao Paulo,Southeast,7891,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202208,2022-08-01,2022,8,17,TO,Tocantins,North,303,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202209,2022-09-01,2022,9,12,AC,Acre,North,187,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202209,2022-09-01,2022,9,27,AL,Alagoas,Northeast,665,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202209,2022-09-01,2022,9,13,AM,Amazonas,North,67,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202209,2022-09-01,2022,9,16,AP,Amapa,North,53,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202209,2022-09-01,2022,9,29,BA,Bahia,Northeast,1860,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202209,2022-09-01,2022,9,23,CE,Ceara,Northeast,1197,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202209,2022-09-01,2022,9,53,DF,Distrito Federal,Center-West,933,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202209,2022-09-01,2022,9,32,ES,Espirito Santo,Southeast,1739,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202209,2022-09-01,2022,9,52,GO,Goias,Center-West,1373,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202209,2022-09-01,2022,9,21,MA,Maranhao,Northeast,1295,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202209,2022-09-01,2022,9,31,MG,Minas Gerais,Southeast,2581,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202209,2022-09-01,2022,9,50,MS,Mato Grosso do Sul,Center-West,506,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
202209,2022-09-01,2022,9,51,MT,Mato Grosso,Center-West,414,novo_caged,mov_for_exc,1,1,old_complete_novo_mov_for_exc_v1
