dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
SE,2016-10-01,-4,-4,pre,10.334915314607201
SE,2016-12-01,-3,-3,pre,1.913561817549919
SE,2017-02-01,-2,-2,pre,5.370430054097085
SE,2017-04-01,-1,-1,pre,3.9508544377342787
SE,2018-02-01,4,1,post,51.656113465727856
SE,2018-04-01,5,2,post,57.59260028376286
SE,2018-06-01,6,3,post,58.39834639411572
SE,2018-08-01,7,4,post,56.91745482113072
SE,2018-10-01,8,5,post,51.86509892818799
SE,2018-12-01,9,6,post,35.8836332292891
SE,2019-02-01,10,7,post,29.31754997690416
SE,2019-04-01,11,8,post,29.158038263192964
SE,2019-06-01,12,9,post,31.3084181162007
SE,2019-08-01,13,10,post,36.404722958673005
SE,2019-10-01,14,11,post,43.765475605952815
SE,2019-12-01,15,12,post,57.866393692334555
SP,2015-08-01,-11,-11,pre,37.240161432333934
SP,2015-10-01,-10,-10,pre,44.740355499709096
SP,2015-12-01,-9,-9,pre,27.968422829945325
SP,2016-02-01,-8,-8,pre,16.543786661301056
SP,2016-04-01,-7,-7,pre,13.973844489554892
SP,2016-06-01,-6,-6,pre,4.650542501659061
SP,2016-08-01,-5,-5,pre,9.247998741347033
SP,2016-10-01,-4,-4,pre,21.041784901636845
