nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,unidade_da_federacao_codigo,unidade_da_federacao,variavel_codigo,variavel,ano_codigo,ano,condicao_de_atividade_codigo,condicao_de_atividade,sexo_codigo,sexo,situacao_do_domicilio_codigo,situacao_do_domicilio,grupo_de_idade_codigo,grupo_de_idade,downloaded_at
3,Unidade da Federação,1572,Mil pessoas,2414,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2003,2003,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1335,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2003,2003,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1079,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2003,2003,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2465,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2004,2004,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1362,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2004,2004,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1103,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2004,2004,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2499,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2005,2005,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1439,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2005,2005,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1061,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2005,2005,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2578,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2006,2006,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1489,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2006,2006,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1089,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2006,2006,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2589,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2007,2007,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1567,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2007,2007,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1022,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2007,2007,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2674,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2008,2008,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1607,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2008,2008,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1067,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2008,2008,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2731,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2009,2009,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1659,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2009,2009,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1071,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2009,2009,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2844,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2011,2011,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1566,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2011,2011,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1278,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2011,2011,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2853,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2012,2012,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1586,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2012,2012,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1267,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2012,2012,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2900,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2013,2013,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1656,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2013,2013,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1243,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2013,2013,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2949,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2014,2014,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1700,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2014,2014,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1249,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2014,2014,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2976,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2015,2015,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1644,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2015,2015,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1332,24,Rio Grande do Norte,140,Pessoas de 10 anos ou mais de idade,2015,2015,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2808,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2001,2001,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1482,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2001,2001,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1325,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2001,2001,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2865,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2002,2002,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1639,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2002,2002,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1225,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2002,2002,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2910,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2003,2003,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1675,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2003,2003,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1234,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2003,2003,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2920,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2004,2004,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1695,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2004,2004,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1225,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2004,2004,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2987,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2005,2005,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1768,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2005,2005,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1219,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2005,2005,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3048,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2006,2006,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1832,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2006,2006,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1216,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2006,2006,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3059,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2007,2007,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1725,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2007,2007,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1334,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2007,2007,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3138,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2008,2008,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1739,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2008,2008,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1399,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2008,2008,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3150,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2009,2009,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1670,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2009,2009,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1480,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2009,2009,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3321,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2011,2011,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1831,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2011,2011,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1490,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2011,2011,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3318,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2012,2012,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1858,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2012,2012,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1460,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2012,2012,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3337,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2013,2013,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1808,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2013,2013,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1530,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2013,2013,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3346,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2014,2014,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1959,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2014,2014,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1388,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2014,2014,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3411,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2015,2015,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1974,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2015,2015,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1437,25,Paraíba,140,Pessoas de 10 anos ou mais de idade,2015,2015,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6549,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2001,2001,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3798,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2001,2001,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2751,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2001,2001,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6635,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2002,2002,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3941,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2002,2002,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2693,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2002,2002,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6744,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2003,2003,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3970,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2003,2003,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2764,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2003,2003,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6842,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2004,2004,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3995,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2004,2004,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2846,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2004,2004,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6987,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2005,2005,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,4163,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2005,2005,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2823,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2005,2005,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7057,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2006,2006,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,4158,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2006,2006,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2899,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2006,2006,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7216,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2007,2007,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,4195,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2007,2007,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3021,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2007,2007,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7291,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2008,2008,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,4189,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2008,2008,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3103,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2008,2008,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7405,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2009,2009,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,4131,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2009,2009,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3274,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2009,2009,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7669,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2011,2011,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3877,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2011,2011,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3792,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2011,2011,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7783,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2012,2012,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,4130,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2012,2012,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3652,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2012,2012,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7865,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2013,2013,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,4171,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2013,2013,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3694,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2013,2013,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7959,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2014,2014,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,4306,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2014,2014,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3653,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2014,2014,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,8100,26,Pernambuco,140,Pessoas de 10 anos ou mais de idade,2015,2015,95355,Total,0,Total,0,Total,0,Total,2026-05-27
