nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,unidade_da_federacao_codigo,unidade_da_federacao,variavel_codigo,variavel,ano_codigo,ano,contribuicao_para_instituto_de_previdencia_codigo,contribuicao_para_instituto_de_previdencia,sexo_codigo,sexo,grupo_de_idade_codigo,grupo_de_idade,downloaded_at
3,Unidade da Federação,1572,Mil pessoas,2194,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2013,2013,99323,No trabalho principal - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2013,2013,99324,No trabalho principal - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1333,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2013,2013,99325,Em qualquer trabalho - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2190,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2013,2013,99326,Em qualquer trabalho - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2013,2013,99327,Em qualquer trabalho - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3602,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2014,2014,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1349,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2014,2014,99322,No trabalho principal - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2253,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2014,2014,99323,No trabalho principal - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2014,2014,99324,No trabalho principal - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1355,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2014,2014,99325,Em qualquer trabalho - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2247,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2014,2014,99326,Em qualquer trabalho - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2014,2014,99327,Em qualquer trabalho - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3592,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2015,2015,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1316,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2015,2015,99322,No trabalho principal - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2276,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2015,2015,99323,No trabalho principal - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2015,2015,99324,No trabalho principal - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1320,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2015,2015,99325,Em qualquer trabalho - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2273,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2015,2015,99326,Em qualquer trabalho - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,15,Pará,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2015,2015,99327,Em qualquer trabalho - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,146,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2001,2001,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,82,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2001,2001,99322,No trabalho principal - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,64,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2001,2001,99323,No trabalho principal - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2001,2001,99324,No trabalho principal - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,82,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2001,2001,99325,Em qualquer trabalho - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,64,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2001,2001,99326,Em qualquer trabalho - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2001,2001,99327,Em qualquer trabalho - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,163,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2002,2002,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,73,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2002,2002,99322,No trabalho principal - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,89,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2002,2002,99323,No trabalho principal - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2002,2002,99324,No trabalho principal - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,73,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2002,2002,99325,Em qualquer trabalho - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,88,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2002,2002,99326,Em qualquer trabalho - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2002,2002,99327,Em qualquer trabalho - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,173,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2003,2003,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,71,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2003,2003,99322,No trabalho principal - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,101,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2003,2003,99323,No trabalho principal - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2003,2003,99324,No trabalho principal - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,71,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2003,2003,99325,Em qualquer trabalho - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,101,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2003,2003,99326,Em qualquer trabalho - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2003,2003,99327,Em qualquer trabalho - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,208,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2004,2004,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,70,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2004,2004,99322,No trabalho principal - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,137,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2004,2004,99323,No trabalho principal - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2004,2004,99324,No trabalho principal - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,70,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2004,2004,99325,Em qualquer trabalho - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,137,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2004,2004,99326,Em qualquer trabalho - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2004,2004,99327,Em qualquer trabalho - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,235,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2005,2005,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,93,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2005,2005,99322,No trabalho principal - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,142,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2005,2005,99323,No trabalho principal - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2005,2005,99324,No trabalho principal - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,93,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2005,2005,99325,Em qualquer trabalho - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,142,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2005,2005,99326,Em qualquer trabalho - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2005,2005,99327,Em qualquer trabalho - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,237,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2006,2006,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,101,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2006,2006,99322,No trabalho principal - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,136,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2006,2006,99323,No trabalho principal - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2006,2006,99324,No trabalho principal - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,101,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2006,2006,99325,Em qualquer trabalho - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,136,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2006,2006,99326,Em qualquer trabalho - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2006,2006,99327,Em qualquer trabalho - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,253,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2007,2007,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,110,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2007,2007,99322,No trabalho principal - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,143,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2007,2007,99323,No trabalho principal - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2007,2007,99324,No trabalho principal - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,110,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2007,2007,99325,Em qualquer trabalho - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,143,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2007,2007,99326,Em qualquer trabalho - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2007,2007,99327,Em qualquer trabalho - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,273,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2008,2008,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,138,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2008,2008,99322,No trabalho principal - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,135,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2008,2008,99323,No trabalho principal - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2008,2008,99324,No trabalho principal - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,138,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2008,2008,99325,Em qualquer trabalho - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,135,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2008,2008,99326,Em qualquer trabalho - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2008,2008,99327,Em qualquer trabalho - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,132,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2009,2009,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,56,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2009,2009,99322,No trabalho principal - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,76,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2009,2009,99323,No trabalho principal - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2009,2009,99324,No trabalho principal - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,56,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2009,2009,99325,Em qualquer trabalho - contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,76,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2009,2009,99326,Em qualquer trabalho - não contribuintes,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2009,2009,99327,Em qualquer trabalho - sem declaração,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,263,16,Amapá,696,Pessoas de 10 anos ou mais de idade ocupadas na semana de referência,2011,2011,0,Total,0,Total,0,Total,2026-05-27
