state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,caged_balance,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log,formal_hiring_6m_per1k
SE,2010-07-01,2010,7,114.723009733541,,86.9595545198833,8.42070743157936,4.18907643177575,4.28430479383848,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,5,135405663,2228,2068017,113.8983535460395,4.7353064150900055,65.47608796252642,421.9045796045197,6.044779173787,3.4337241908552976
SE,2010-08-01,2010,8,117.27241648844,,75.8587705346378,14.5510851198234,4.25765797293998,4.35432918377679,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,6,143283684,2778,2068017,114.62423019808384,4.741659214724929,69.28554455790257,430.0507698921237,6.063903271234518,3.8650552679209116
SE,2010-09-01,2010,9,118.577978112238,,17.1583881394431,15.6030835982394,4.3107956529729,4.3934823590563,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,7,159017613,2335,2068017,115.30767227669133,4.747603966923226,76.89376489651681,447.74443730394864,6.10422261719854,5.735929636942056
SE,2010-10-01,2010,10,120.015996839751,,147.635400062077,9.66993860340297,4.29072562421172,4.37125175685016,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,8,159333065,4777,2068017,116.63099615644533,4.759015071834667,77.04630329441198,454.5738947020261,6.119360485005007,7.27798659295354
SE,2010-11-01,2010,11,118.880246011072,,71.6732927366045,19.8097113677463,4.52117514735776,4.59302191250384,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,9,211554259,2552,2068017,117.52424772864484,4.7666446759422065,102.29812375817026,461.16246336466287,6.1337503960207584,8.080687924712418
SE,2010-12-01,2010,12,127.859062956993,,48.1352052582825,12.131644754452,4.30960693527286,4.40405057536193,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,10,169604512,-1574,2068017,119.55478502367251,4.78377471839546,82.01311304500882,473.0129375145369,6.159122740157063,6.332636530550764
SE,2011-01-01,2011,1,117.781408650179,134.600183578177,83.0734505185601,16.2870709356987,4.33161240141124,4.41932246608308,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,11,184712224,1730,2089819,120.0645181764455,4.788029249769659,88.38670908820333,495.9235586402138,6.206421799203161,6.028273261942781
SE,2011-02-01,2011,2,113.406570345784,139.778367848381,52.2705184438403,16.3757860086477,4.26554834742954,4.37661506336812,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,12,154483627,1294,2089819,119.42021048600283,4.7826484536864005,73.92201286331496,500.5600269456262,6.215727525521069,5.318163917545013
SE,2011-03-01,2011,3,112.850827038991,129.353216981331,45.8124263636656,-14.4818525800602,4.26943330977462,4.36379838687682,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,13,151066326,-729,2089819,118.46568530712834,4.774623343172843,72.2867990002962,495.95306104940556,6.206481287265718,3.8520082361199703
SE,2011-04-01,2011,4,114.991058580609,137.598027836708,21.9121119180135,6.84762543484925,4.26536584009532,4.35419799369756,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,14,152150430,-1139,2089819,117.62819559727134,4.7675287652072535,72.80555397381305,491.71231172880664,6.1978938132112065,1.0211410653267101
SE,2011-05-01,2011,5,116.888044324599,135.680328952993,104.303088584404,13.0591151664422,4.25671593185072,4.32779131942374,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,15,152344654,1304,2089819,117.29616198285916,4.76470203545541,72.89849216606797,462.31268013670433,6.13624145899074,0.42396016114314206
SE,2011-06-01,2011,6,117.646876568357,135.731634099935,46.4163026368544,-6.6647521045005496,4.26333443940909,4.35165698872616,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,16,157696908,1028,2089819,115.5941309180865,4.750085184344618,75.45960104678922,455.7591681384847,6.121964529952124,1.6690440655386902
SE,2011-07-01,2011,7,118.109109934889,133.370557634493,56.2056234958302,7.83047320833374,4.26440550054704,4.34915855758297,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,17,156859133,1675,2089819,115.6487477988715,4.7505575611123145,75.05871704678731,442.4311760970687,6.092284918107367,1.6427259968447028
