dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
PB,2019-08-01,21,21,post,109.39695528836364
PB,2019-10-01,22,22,post,77.4968095690466
PB,2019-12-01,23,23,post,69.50572400389456
PE,2015-02-01,-6,-6,pre,81.74515533033582
PE,2015-04-01,-5,-5,pre,4.749629926965781
PE,2015-06-01,-4,-4,pre,34.8868664878521
PE,2015-08-01,-3,-3,pre,69.59580335699684
PE,2015-10-01,-2,-2,pre,-21.2082943467733
PE,2015-12-01,-1,-1,pre,-219.9029224726114
PE,2016-02-01,0,0,crisis,151.9653047236817
PE,2016-04-01,1,1,crisis,-97.49277901788855
PE,2016-06-01,2,2,crisis,47.00455876631895
PE,2016-08-01,3,3,crisis,-82.4774168789819
PE,2016-10-01,4,4,crisis,-56.20277936370235
PE,2016-12-01,5,5,crisis,-14.739137657259562
PE,2017-02-01,6,6,crisis,75.82273442304415
PE,2017-04-01,7,7,crisis,-32.41580080005724
PE,2017-06-01,8,8,post,55.21948476679427
PE,2017-08-01,9,9,post,79.93891373999804
PE,2017-10-01,10,10,post,89.01657729919816
PE,2017-12-01,11,11,post,-140.9460044988075
PE,2018-02-01,12,12,post,123.92788183123298
PE,2018-04-01,13,13,post,-20.742112385672613
PE,2018-06-01,14,14,post,-11.744709202919125
PE,2018-08-01,15,15,post,133.85161078526642
PE,2018-10-01,16,16,post,117.06547338351265
PE,2018-12-01,17,17,post,78.21482739873159
PE,2019-02-01,18,18,post,130.40626716373367
PE,2019-04-01,19,19,post,48.013637153102195
PE,2019-06-01,20,20,post,164.08083569879466
PE,2019-08-01,21,21,post,108.25693856553426
PE,2019-10-01,22,22,post,77.16637766419558
PE,2019-12-01,23,23,post,73.07864325882747
PI,2015-02-01,-6,-6,pre,81.1800754586742
PI,2015-04-01,-5,-5,pre,1.7027722644991172
PI,2015-06-01,-4,-4,pre,35.549215316351365
PI,2015-08-01,-3,-3,pre,71.12301137625286
PI,2015-10-01,-2,-2,pre,-19.869473844606887
PI,2015-12-01,-1,-1,pre,-223.64293597514393
PI,2016-02-01,0,0,crisis,149.02863869892872
PI,2016-04-01,1,1,crisis,-98.08000999371143
PI,2016-06-01,2,2,crisis,45.898654168054236
PI,2016-08-01,3,3,crisis,-83.76641744518975
PI,2016-10-01,4,4,crisis,-58.020611238306856
PI,2016-12-01,5,5,crisis,-13.311808706379907
PI,2017-02-01,6,6,crisis,72.28954753868857
PI,2017-04-01,7,7,crisis,-34.28602152285532
PI,2017-06-01,8,8,post,52.898538418869975
PI,2017-08-01,9,9,post,78.64950203722651
PI,2017-10-01,10,10,post,86.56720568838523
PI,2017-12-01,11,11,post,-142.1552813430983
PI,2018-02-01,12,12,post,120.5449795380755
PI,2018-04-01,13,13,post,-24.95299819064121
PI,2018-06-01,14,14,post,-15.181055095855868
PI,2018-08-01,15,15,post,136.28934812151067
PI,2018-10-01,16,16,post,117.43673552660482
PI,2018-12-01,17,17,post,77.316248053251
PI,2019-02-01,18,18,post,127.90903941546571
PI,2019-04-01,19,19,post,44.594767125974954
PI,2019-06-01,20,20,post,162.42132149044392
PI,2019-08-01,21,21,post,107.33696088760075
PI,2019-10-01,22,22,post,75.3176346141172
PI,2019-12-01,23,23,post,68.48588425922026
PR,2015-02-01,-6,-6,pre,81.82277193289906
PR,2015-04-01,-5,-5,pre,1.3475004047638777
PR,2015-06-01,-4,-4,pre,36.65845388617072
PR,2015-08-01,-3,-3,pre,70.88019130792748
PR,2015-10-01,-2,-2,pre,-19.277793535844467
PR,2015-12-01,-1,-1,pre,-223.87809979622853
PR,2016-02-01,0,0,crisis,149.4353728099809
PR,2016-04-01,1,1,crisis,-98.99384568637709
PR,2016-06-01,2,2,crisis,45.52716159551312
PR,2016-08-01,3,3,crisis,-83.33114981850235
PR,2016-10-01,4,4,crisis,-57.87058256241346
PR,2016-12-01,5,5,crisis,-13.20880503941953
PR,2017-02-01,6,6,crisis,70.94675063206671
PR,2017-04-01,7,7,crisis,-34.74601235809189
PR,2017-06-01,8,8,post,50.9478059226592
PR,2017-08-01,9,9,post,78.5332037346675
PR,2017-10-01,10,10,post,86.33536981426482
PR,2017-12-01,11,11,post,-145.32311053845046
PR,2018-02-01,12,12,post,120.14112971559655
PR,2018-04-01,13,13,post,-25.8217832021993
PR,2018-06-01,14,14,post,-15.226153894709455
PR,2018-08-01,15,15,post,137.5100896393128
PR,2018-10-01,16,16,post,118.30480175143805
PR,2018-12-01,17,17,post,74.5613803254812
PR,2019-02-01,18,18,post,126.73551043415262
PR,2019-04-01,19,19,post,44.37412737605348
PR,2019-06-01,20,20,post,160.70005046491417
PR,2019-08-01,21,21,post,109.1486514338751
PR,2019-10-01,22,22,post,77.01635091983746
PR,2019-12-01,23,23,post,69.35205929377412
RJ,2015-02-01,-6,-6,pre,81.06938178554151
RJ,2015-04-01,-5,-5,pre,1.7248824281052748
RJ,2015-06-01,-4,-4,pre,36.68437511783213
RJ,2015-08-01,-3,-3,pre,71.6639597843349
RJ,2015-10-01,-2,-2,pre,-21.067987287332016
RJ,2015-12-01,-1,-1,pre,-225.50715590666368
RJ,2016-02-01,0,0,crisis,146.30004705065733
RJ,2016-04-01,1,1,crisis,-96.74570104002282
RJ,2016-06-01,2,2,crisis,43.59488702326655
RJ,2016-08-01,3,3,crisis,-84.0394922501705
RJ,2016-10-01,4,4,crisis,-61.34372738238892
RJ,2016-12-01,5,5,crisis,-11.894370956193825
RJ,2017-02-01,6,6,crisis,68.87529870618357
RJ,2017-04-01,7,7,crisis,-34.58879267924851
RJ,2017-06-01,8,8,post,51.22843087431295
RJ,2017-08-01,9,9,post,77.41009096755533
RJ,2017-10-01,10,10,post,82.63234833508761
RJ,2017-12-01,11,11,post,-138.2152343299042
