state_abbrev,period_date,year,month,va_icms_total,va_receita_tributaria_total,va_icms_terciario_varejista,va_icms_secundario,va_icms_terciario,va_icms_energia,va_icms_combustiveis,fpe,iof_est,retail_volume_index,ipca_deflator_factor,population,va_icms_total_real_pc,va_receita_tributaria_total_real_pc,va_icms_terciario_varejista_real_pc,va_icms_secundario_real_pc,va_icms_terciario_real_pc,va_icms_energia_real_pc,va_icms_combustiveis_real_pc,fpe_real_pc,iof_est_real_pc,va_icms_total_real_pc_sa,va_receita_tributaria_total_real_pc_sa,va_icms_terciario_varejista_real_pc_sa,va_icms_secundario_real_pc_sa,va_icms_terciario_real_pc_sa,va_icms_energia_real_pc_sa,va_icms_combustiveis_real_pc_sa,fpe_real_pc_sa,iof_est_real_pc_sa,retail_volume_index_sa,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,pre_instability_clean,instability_start_date,removal_date
RS,1999-12-01,1999,12,440518554,461708748,42751396,152454123,130717630,42802237,96273978,21932019.75,0,,1.1336934078662437,9971910,50.08197834843775,52.491063794376075,4.8603503062381535,17.332309883174787,14.861116418308903,4.866130353044565,10.945262663587997,2.49342264538762,0,45.4306423624344,48.5544792984386,5.00456422446445,13.5845109223517,14.861116418308903,4.83964731971971,11.1856458913242,2.43559077683336,-8.2847791011604e-9,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2000-01-01,2000,1,489495397,587894403,88806496,142235730,178041355,43661133,113564552,24760949.06,0,52.3537,1.1267071652454625,10181749,54.16731164307549,65.05609559495167,9.827281674645732,15.739733531529701,19.7019657809784,4.831518768910442,12.566995558060892,2.740034027963162,0,47.7063083143988,51.7373451498616,5.98930864976369,15.4236960642087,19.7019657809784,4.94983368004174,11.7727988683887,2.30875818026691,-7.99945870837636e-9,100,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2000-02-01,2000,2,422737738,462617955,49252408,128044647,140538492,48789259,86746252,23487308.96,0,51.88275,1.1252428943636013,10181749,46.71914774797943,51.12653697009917,5.443163265200997,14.150940982540977,15.53170673403713,5.391978039432654,9.586820857170446,2.595715875039008,0,46.1389712079511,52.0726013981528,5.61562364779879,15.2756198213335,15.53170673403713,3.40871007657137,9.62945181909618,2.21614133953277,-6.23865729091572e-9,99.48319252977164,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2000-03-01,2000,3,423997167,467855891,42994663,126884411,133729734,47672098,97077548,25585972.82,0,56.51374,1.1227735487933368,10181749,46.755503781414276,51.59194349241359,4.741156981544484,13.991943862004682,14.74679920143081,5.256952479371052,10.70504714623347,2.8214458539923997,0,54.671735068406,55.373653857911,5.4755069519838,15.6295692605652,14.74679920143081,5.20314710106049,12.6412269418364,2.9869753760138398,-2.55915267127637e-9,100.45138705174222,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2000-04-01,2000,4,452114465,487156903,45441654,125734034,145024034,45636607,116612806,26538134.49,0,56.90619,1.1180754306999845,10181749,49.6474697206313,53.4955403182887,4.990026454960702,13.807071281976848,15.92533947521189,5.011434580366392,12.805453492674367,2.9141983513717395,0,49.5007806742447,55.9155980879432,5.69027744945267,14.0368659084963,15.92533947521189,4.65427525323028,11.8157509911451,2.62889905212908,4.6961725109371e-9,99.0671468368274,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2000-05-01,2000,5,414312832,457894400,48622798,124594783,148860477,42038094,83630838,25383313.57,0,59.02546,1.117964380381275,10181749,45.49188832988235,50.27718019527448,5.338823048817438,13.680609232788438,16.345002310758794,4.615817155885477,9.18273451697118,2.78710862223265,0,47.4669682382482,52.0720618098936,6.06344440632911,14.5618578779212,16.345002310758794,4.8485956994169,9.30659243815917,2.4225753278519,1.46689825330318e-8,99.14527272379765,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2000-06-01,2000,6,463339340,509679675,53347434,136634300,158283744,42270574,107607542,20589228.29,0,55.41486,1.1153955729521499,10181749,50.758140729119425,55.83465602213239,5.844132644789908,14.968085869472516,17.339750501401223,4.63067898312424,11.78824737901735,2.255519565957397,0,51.1356013896345,55.1843275323182,5.8229675878973,15.1237564006415,17.339750501401223,4.97461980212768,12.5820261881773,2.60332066309461,2.44813139628319e-8,98.36598635497992,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2000-07-01,2000,7,460641634,507705313,53922716,128791796,158217301,45171567,110649615,19588283.46,0,56.43524,1.0977191549536152,10181749,49.66289634628908,54.73694619183999,5.813539328098128,13.885357168997034,17.05779252196865,4.870056643035554,11.929404454356797,2.1118605424964887,0,49.5379973516862,54.1275719584454,5.88938489335107,14.9966170995864,17.05779252196865,4.67406943975649,11.7960981667434,2.4716505915315,3.2731609379602e-8,98.41757500429296,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2000-08-01,2000,8,473262869,526144725,58088491,125236061,165649108,44149536,116508314,21840009.85,0,54.70844,1.0835263610711687,10181749,50.36392021426488,55.991527514186494,6.181689538147654,13.327432590433816,17.62812805598773,4.698326985379483,12.398638927649573,2.3241808846917147,0,53.7585671118641,58.3504022402112,6.17047477903856,14.4486615089789,17.62812805598773,5.06489995648108,12.907819460511,2.50493488546227,3.64170732364207e-8,95.38909889868314,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2000-09-01,2000,9,512293494,532895609,56919486,147886567,172752497,45388307,124279804,22021989.76,0,52.66766,1.0810418204846541,10181749,54.39249105199944,56.57990972686897,6.043396352285917,15.70177811443847,18.341905094119856,4.819079514530988,13.195342525693377,2.3381731273128823,0,53.3008229458659,59.0639766139131,6.1721669786732,15.8381572594573,18.341905094119856,4.83922841388139,12.3589581308839,2.50085007605459,1.93818352530661e-8,96.19543069724828,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2000-10-01,2000,10,493033177,511841216,51733400,139552912,165351460,48055431,118171831,23284069.61,0,54.00201,1.0795319674391282,10181749,52.274425109043044,54.2685696656749,5.485094857898716,14.796262376259671,17.53158390888759,5.095133849161404,12.529308001534329,2.468720990477462,0,51.3453556497585,56.3481968405423,6.0433597117453,14.2343455015855,17.53158390888759,5.20751907236449,12.57539879567,2.60322501450559,-4.85525386147736e-8,94.43562988216054,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2000-11-01,2000,11,525077571,540954290,51130794,151111908,168560801,46360093,138826416,25272139.66,0,55.9643,1.0760874760994266,10181749,55.49433580947708,57.172312596908185,5.403905268772556,15.970697341712976,17.814833867677123,4.899699989471817,14.672269725895722,2.670958887550815,0,54.992049775404,58.8266027330623,6.12020280551703,14.3596583357304,17.814833867677123,5.1975262068486,13.7383004624235,2.73360031942479,-5.32410740139847e-8,98.74463182452394,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2000-12-01,2000,12,516507587,529924025,50432629,165898877,168102248,48765711,110542701,28521134.22,0,79.74716,1.0697784932312426,10181749,54.26854543000078,55.67818701792151,5.298867793864322,17.43070376865657,17.662208091578833,5.1237276459015275,11.614527534855924,2.996665503256624,0,47.5797378877497,50.2716603325733,5.27783107814295,12.9209341833658,17.662208091578833,4.85560448128542,11.5718529727047,2.81513397371798,-5.87433146810369e-8,101.82888970311713,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2001-01-01,2001,1,592414990,720734279,102101777,165334450,216110597,46311272,139904677,33121614.53,0,52.51068,1.063712663977272,10309819,61.12224930359776,74.36155571061222,10.534322009870722,17.058335190629155,22.297149818885146,4.778152410948829,14.434625542364012,3.417313226055144,0,56.410519380835,62.1017396099573,6.78398472424649,17.0580439011617,22.297149818885146,5.09866827747034,13.6940886795619,3.09831654715987,-5.42407255771695e-8,100.64499689540523,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2001-02-01,2001,2,515387678,541895633,61722980,129135919,174352696,56568675,134315480,26987275.63,0,49.05706,1.0588408217019627,10309819,52.931434826216304,55.65385942492543,6.339084212932721,13.262539583400844,17.90640086878271,5.809725885545738,13.794491756886666,2.771651869306974,0,54.5359114038627,58.4608293035473,6.47784049434578,14.4627765407213,17.90640086878271,5.50221907865891,13.8392025320211,2.5753450890715,7.71931958594268e-9,99.66466124857281,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2001-03-01,2001,3,471675167,543095282,51720711,132037483,163161592,54411293,94526825,23665057.45,0,58.39753,1.0548344774266103,10309819,48.258774309961616,55.56602186530409,5.291731034251691,13.509227405547074,16.693646380544003,5.567014107402,9.671377746948966,2.421256717362493,0,54.9201358854592,57.5879825644218,6.32678060927706,15.1751262965623,16.693646380544003,5.40942796201175,11.856864526493201,2.53566052402289,2.51693104451166e-8,101.44078617040972,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2001-04-01,2001,4,573031426,609359402,63297637,157174484,193675388,54504040,141751770,27833872.47,0,56.59223,1.048753217409534,10309819,58.29089256506571,61.986309692367016,6.4388715707007815,15.988374363282547,19.701382371314168,5.544354106683923,14.419518408712728,2.8313652553821895,0,56.6397159023222,63.1409982416514,6.78900994147615,16.2299414428506,19.701382371314168,5.20720595634366,13.3584948454881,2.64823181691218,3.01824063065063e-8,100.78769055901334,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2001-05-01,2001,5,538544195,586476312,52150959,147624546,176232666,53632146,125790701,31295101.73,0,60.59528,1.0444712514353984,10309819,54.55904990232314,59.41497591100844,5.283330135115482,14.955606330547853,17.853849151068182,5.433386817924349,12.743654461092483,3.1704566363125486,0,58.4448491679975,62.364289362457,6.35061612519569,15.9336741219851,17.853849151068182,5.69330188413541,12.9789994260371,2.72995305954762,3.88121367510138e-8,101.3771887661805,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2001-06-01,2001,6,524048700,572002635,64326772,157565462,185080236,48257048,108605419,27153201.41,0,56.43524,1.0390657904605851,10309819,52.815774622749636,57.64876862356289,6.483115580977496,15.88009268856391,18.653144319795686,4.86354297058119,10.945699002236417,2.736610864518293,0,54.130326890516,59.094431334835,6.4386567720317,16.3306478258246,18.653144319795686,5.07739075670088,11.8210944695458,3.004488019643,4.85471645000529e-8,98.38481874320071,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2001-07-01,2001,7,566246208,619648701,66897206,151690092,194799865,54131516,141164121,24700568.07,0,55.57184,1.0254287471246044,10309819,56.31962497435679,61.63111021869721,6.653687919711934,15.087304732583178,19.37506191980597,5.383994872444945,14.040377210887609,2.4567523997546523,0,57.4288091818949,63.1283073024034,6.5027842553984,16.4330333893546,19.37506191980597,5.20949851418781,13.9398341774198,2.88796213936915,5.78827203605266e-8,98.13537759056733,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2001-08-01,2001,8,530290157,586872212,64104168,153764529,192442683,45905843,112480209,26005494.77,0,57.92658,1.0183029227002607,10309819,52.37686682494427,57.965487922840055,6.331581731131121,15.187353850569927,19.00760299974032,4.534129463952694,11.109693154713595,2.5685680156516173,0,54.8346512327304,60.9613309633908,6.13776014169448,16.2862947236447,19.00760299974032,4.89974343923703,11.5481160269648,2.74908195633887,6.35663627754859e-8,100.48487130138956,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2001-09-01,2001,9,585459743,606832366,65055199,164839589,200292949,50725486,145801665,28128076.35,0,53.13861,1.0154607785646623,10309819,57.66458232147889,59.769668782409866,6.407581260759189,16.23579787232142,19.72775990854468,4.9961829113227765,14.360666492488768,2.770461664738951,0,57.657402246059704,63.0674116395111,6.7372918886155,16.4135232784811,19.72775990854468,4.91115549163474,13.4671789383287,2.93186873786341,3.3074031728239e-8,99.3797471757411,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2001-10-01,2001,10,566770242,588575336,55025380,165332070,183287333,47910443,145479868,26881473.58,0,57.61261,1.0071019549948552,10309819,55.36425215138183,57.49425586883278,5.375086388261017,16.15025937122138,17.90419709503077,4.680072541522754,14.211021500493215,2.625883596555919,0,54.8997559340914,59.4460613388019,5.90955149288117,15.0536692127147,17.90419709503077,4.97006166140217,14.4779246220003,2.83447337703947,-8.3678462803086e-8,99.87658950852087,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
RS,2001-11-01,2001,11,560547692,578184011,58755207,180810946,187962053,49254632,114208720,27939192.12,0,56.04279,1,10309819,54.37027478367952,56.08090801594092,5.69895620863955,17.53774203019471,18.231363033628426,4.777448760254666,11.077664894019962,2.7099595172330377,0,52.3407790480032,57.1582764903664,6.3090212852651,16.0596025751485,18.231363033628426,5.15072755956116,9.74050175739347,2.78476756148179,-1.02673180179118e-7,97.39907227664061,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2001-12-01,2001,12,681937785,786331256,80432889,230983149,221456516,68414474,132031810,33884924.38,0,76.52902,0.9935398449783466,10309819,65.71719262906333,75.77741512124204,7.751181671397001,22.259455966207586,21.341390433341722,6.592987315513018,12.723682543758576,3.2654329349145894,0,54.608625877404,62.1847935653506,7.14334124878907,17.0748710907984,21.341390433341722,6.3992263270806,12.5044614134679,3.05209198101823,-1.1082247797218e-7,97.6737466882682,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2002-01-01,2002,1,531159691,619049722,87301206,127963649,210762093,48510068,120668575,36679039.89,0,50.15594,0.9883978749560942,10408540,50.43907309255051,58.78513506379962,8.290146984255642,12.151463965477149,20.01402740850289,4.606529650188751,11.458721694299111,3.48305190571452,0,47.4185401966297,46.610340119419,5.34929154647244,12.4663094036383,20.01402740850289,4.83776877628819,10.8674411163875,3.16678072800803,-1.01079428248384e-7,95.9667172567891,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2002-02-01,2002,2,589747401,622729856,61108860,155088218,190232420,93818032,128638861,42854047.16,0,47.95818,0.9848521305451046,10408540,55.80167673451687,58.92246419148566,5.782097293778236,14.674388715395592,17.9997198584769,8.877026816320905,12.171760528061146,4.05483378533458,0,57.8992161565559,62.556215693462,5.91316396549802,15.9885648073674,17.9997198584769,8.62154406016369,12.146603403724,3.83223581667791,2.15007241254101e-8,97.66295679339783,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2002-03-01,2002,3,497542042,541940952,51513194,149770059,177420752,48953210,97173058,32795516.36,0,55.88581,0.978979240165035,10408540,46.79650846586745,50.97246505305026,4.845093309973737,14.086680606433992,16.68737719050598,4.6043130284784795,9.139649411478736,3.0845949275242037,0,54.5202487020926,65.708052027723,6.29187702086923,15.7595569674117,16.68737719050598,4.39560100332724,11.4882860990504,3.15404178607253,5.28578678078849e-8,95.51434743339738,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2002-04-01,2002,4,617181734,670879990,66580528,171886408,204942773,69878761,140732357,34252421.47,0,53.84503,0.9712079295486781,10408540,57.588460440503944,62.598977960745486,6.212546307852762,16.03850707507867,19.122955404052316,6.5203003293677035,13.13156130086212,3.196050871487009,0,57.1359010822539,56.8001791745655,6.32851883712472,16.1788812673516,19.122955404052316,6.22653621622835,12.0945789605755,3.12076736020188,5.56799285508074e-8,97.3371016479508,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2002-05-01,2002,5,569849949,636118053,56649238,166090918,190733127,54872892,131561244,39257212.33,0,57.37714,0.9691748016919418,10408540,53.06068010655079,59.23113019395027,5.274804535953132,15.46529412535116,17.75981458843497,5.109402877095476,12.25011793815897,3.6553734697571607,0,56.5066181575652,62.6280585702039,6.10501651336242,16.4666642546826,17.75981458843497,5.31285092493331,12.6789928990065,3.15146239691139,6.28619031134527e-8,95.40552207932899,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2002-06-01,2002,6,590008235,646174779,68303063,170298013,205894506,60650935,124674260,27638016.29,0,54.08051,0.9651236321154114,10408540,54.70804654074473,59.9160448717931,6.333347448073194,15.790748447774382,19.09140508306913,5.623809936686196,11.560322066543545,2.5627131822781783,0,56.6914014202272,61.8580283807183,6.34087546229528,16.6309958069506,19.09140508306913,5.68252866285219,12.4044283185733,2.72225156619449,7.21912737345939e-8,96.5069339289145,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2002-07-01,2002,7,602931004,668519515,68329385,164322094,200314227,67989427,129447168,30220152.37,0,55.17938,0.9537715214777861,10408540,55.248711253567656,61.25881967683667,6.261264451411188,15.057417621183738,18.355504716265358,6.2301128913558355,11.861704175066878,2.7691799911635466,0,57.5784043318593,63.1950459965031,5.94832365001498,16.6854572488938,18.355504716265358,6.10335603108549,11.8923105025769,3.26525523337827,8.22621913535777e-8,96.66445146161156,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2002-08-01,2002,8,611249015,646154835,66363643,180254472,206466436,57666589,136319893,28614582.23,0,57.14167,0.9476137858458301,10408540,55.64930270707367,58.827196651685796,6.041875516234853,16.410718758592576,18.7971070936035,5.250078754475219,12.410828981954095,2.605127385528337,0,56.7220815838221,59.8156564715581,6.04121149507318,17.596497527749,18.7971070936035,5.4602502974625,12.8300599667617,2.74335969910814,8.99216633145729e-8,96.91500553278316,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2002-09-01,2002,9,637484117,666254655,68007728,186289071,210758387,64098298,149506819,31590342.94,0,50.07745,0.9408415091579684,10408540,57.62302097148254,60.223627434176315,6.147307254036073,16.838912152835643,19.05072554775013,5.793928776252692,13.514116409925622,2.8554923098232194,0,55.7220259914964,61.3978167489406,5.95691987261401,17.1656326501273,19.05072554775013,5.82050769402809,12.5273678136055,3.11007847919221,4.63768810438249e-8,96.27495096587307,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2002-10-01,2002,10,624670532,648967683,58328419,202101569,201541953,59154138,128552732,41627705.52,0,54.86542,0.9286738240359725,10408540,55.73453834207538,57.9023859107401,5.204195393657754,18.031965763392364,17.98203553968071,5.277867937675374,11.469769748371197,3.7141194126267245,0,55.8571110418966,59.6091281566967,6.21894099952419,16.2351727277062,17.98203553968071,5.63809278009104,11.7372120239169,3.9728090555056,-1.18358417369508e-7,94.77404203326113,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2002-11-01,2002,11,699671635,720756047,61934931,221370592,217888810,63484559,160568387,36512506.85,0,55.17938,0.9014480711572056,10408540,60.59616870513621,62.42221755818225,5.363972669289316,19.172150289025044,18.870605051355795,5.498180653464925,13.906279146736594,3.162223412029618,0,59.011163550464,65.0158784358118,6.02195921723205,17.6485032034102,18.870605051355795,5.86166651547067,12.1056810929753,3.20225401030134,-1.50132288192881e-7,94.27151117631634,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2002-12-01,2002,12,869997704,975514392,101253717,306826558,284446246,67315579,179593464,35761661.34,0,71.34859,0.8829089411603213,10408540,73.79793435491919,82.74843339482527,8.588890667184526,26.026696486120617,24.128276768200752,5.710073322337615,15.234093844050584,3.033498506787061,0,62.3258731272267,68.5232295016331,7.62277250129618,20.5394278914934,24.128276768200752,5.7100484014716,14.8207043701691,2.82243023929804,-1.5887646061581e-7,89.97119693594803,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2003-01-01,2003,1,794242269,911864182,98214222,197120163,240391957,58175558,269090283,38959338.94,0,48.50762,0.863478577730045,10510992,65.24704659742903,74.90969329596396,8.068303802859225,16.193432360062175,19.748212645210092,4.779125327132943,22.10578172315375,3.2005118619835273,0,61.8870432149305,62.9824305410243,5.26525680573358,16.6350236793473,19.748212645210092,4.84022035670421,21.8635568600104,2.87188689428605,-1.41699484369315e-7,92.38601822946073,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2003-02-01,2003,2,702851310,733502761,74452375,189275931,226412019,71999382,182070906,41022395.69,0,46.46685,0.8501295770924695,10510992,56.846650337968875,59.32574128161154,6.021711944246552,15.308647097706235,18.312215817605242,5.823313743420141,14.725904302716886,3.3178934870523773,0,59.6233994311011,63.9827293070287,6.19383837477203,16.7735396012264,18.312215817605242,5.70946073182959,14.7347376354646,3.08106030753162,4.32424287248661e-8,94.90706347323034,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2003-03-01,2003,3,637995296,665592512,64162067,179213319,213668828,61577901,148391297,35581378.5,0,50.15594,0.8397987400267664,10510992,50.974032301023904,53.17897235093038,5.126368950153607,14.318640856373495,17.071539255038523,4.919901344544164,11.856047864134773,2.8428522096406765,0,55.7730438920231,55.416657416448,5.86204434864084,15.8010527371238,17.071539255038523,4.77115983832788,14.424827674282,2.91818667681394,8.84019172169612e-8,89.96428800052007,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2003-04-01,2003,4,601806903,661630783,41015871,141111608,172624612,72242687,179086014,33877952.99,0,51.56878,0.8317315463517589,10510992,47.620794120797825,52.35463924418505,3.2455731877442457,11.166117901147983,13.659732162019761,5.716541480681949,14.171020904039578,2.6807519430711104,0,51.5947525726171,60.8078557261154,4.30490244539922,11.2977577039678,13.659732162019761,5.39434739907375,13.1790072581309,2.64012562109458,8.45382907590785e-8,90.48392761862057,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2003-05-01,2003,5,669074796,743509851,69213152,196493236,226848743,51989490,163897425,47517961.74,0,56.12128,0.8266880881340372,10510992,52.62264150937523,58.47694843950151,5.443604970930481,15.454166229040053,17.841622717083176,4.088966302244701,12.890510136754148,3.7372812140725564,0,55.1173495124084,59.5233528983299,6.42629590828551,16.491817493446,17.841622717083176,4.12325484261654,13.508666672448,3.17027794534265,8.14349352606402e-8,91.15263248598265,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2003-06-01,2003,6,921915855,991460801,91786977,235408170,268868686,86721496,248367116,33369915.28,0,51.01934,0.8279308394974325,10510992,72.61755767449384,78.095480740612,7.229885525794476,18.54265361562965,21.178274792193886,6.83088722603473,19.563405133733923,2.628484730245119,0,72.1296014466737,77.1410323516233,6.60851966133996,19.7300499870202,21.178274792193886,6.92342662384499,20.0584476895881,2.77077055411936,7.95758884124439e-8,93.31855154614702,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2003-07-01,2003,7,604491662,677553401,76708021,167290694,228045722,65255276,120021094,27979079.52,0,53.13861,0.8262784573174649,10510992,47.51962877896115,53.2630772555513,6.030085957229889,13.150870684887598,17.926877631721865,5.129775456503572,9.43496526263881,2.199460399451191,0,51.6491519653505,56.109502372085,6.05997270048733,15.0040680740201,17.926877631721865,4.95186216713744,9.69261691766221,2.69309589475615,7.90317154070272e-8,92.81051569721778,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2003-08-01,2003,8,680055533,714377003,82291087,195800052,236345679,68238606,156618629,36706128.47,0,53.45258,0.8234788453536597,10510992,53.278638694730965,55.96753851374332,6.447057452394365,15.33986523261996,18.516393775891625,5.34612227632019,12.27021462577397,2.875724792662642,0,55.6664831815467,61.6762360488668,6.38613004229687,16.7526402509803,18.516393775891625,5.39588622465068,12.5051832121778,2.95987730240481,8.07166248366617e-8,92.08992487365161,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2003-09-01,2003,9,706277957,734345283,77046329,193179440,238860125,68362852,178876858,31849236.45,0,49.13555,0.8171048751162632,10510992,54.90472848346326,57.08662995442599,5.98943763211993,15.017408651460268,18.568539735201018,5.31440035783983,13.905552655475292,2.475900121703602,0,53.5118956109144,57.9538532635722,5.77067666771775,15.4706900294636,18.568539735201018,5.42472786716844,13.0466159581814,2.81641370047097,3.65470018365258e-8,92.71683995199338,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
RS,2003-10-01,2003,10,768727208,796690894,69152218,275061806,235890348,69714268,160869534,32905412.63,0,54.23749,0.8147427661461066,10510992,59.586662406145244,61.754222887903886,5.36022379033859,21.32097680995131,18.284663772618963,5.403790198886176,12.469545131401027,2.5506105329872986,0,58.168868361679,62.8024868057196,6.20076469447997,18.8298069199013,18.284663772618963,5.81759900838825,12.7068580322219,2.89382050423821,-1.22974549562027e-7,93.45724171229277,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
SC,1998-11-01,1998,11,172190295,182075133,33443967,55600694,68207475,17733119,27990114,9379340.36,0,,1.2391220586211642,5098448,41.84896910098633,44.251370932229236,8.12819062536252,13.51314094211521,16.577081267741004,4.309840743899728,6.802691266189449,2.279546155102841,0,40.3141390081971,43.6049676264747,8.05995362065166,12.7655153397655,16.4347369616765,4.16787380820043,6.83244850141866,2.2594301077265,-1.22494818781463e-9,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
SC,1998-12-01,1998,12,166821958,174596091,30609796,54769426,64710895,18410029,26295727,9394564.2,0,,1.2350432039500754,5098448,40.410792754490174,42.29399135301545,7.4148879274826776,13.267293765778636,15.675505779656262,4.459627949716031,6.369851947941119,2.2757303142608647,0,39.3110241410044,42.7199811555442,7.55393711888449,11.5094175504282,15.9559212785187,4.77157939815296,6.31342701395318,2.23070061530028,-3.94445939610392e-9,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
SC,1999-01-01,1999,1,181262072,189493037,43867937,52331934,77628375,17842892,31304549,12174248.79,0,,1.2264558263700192,5098448,43.6034503645623,45.583447999312654,10.552640121951415,12.58869470856843,18.673873463137554,4.2921922225530205,7.5304576045368625,2.92857323643855,0,39.0240800168277,41.671733132193,8.04620163893171,12.1601201489785,16.165162440264,4.15409047704693,5.69917326234871,2.46661533690491,-3.41982557778947e-9,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
SC,1999-02-01,1999,2,166307346,176884536,37924325,39482981,73920672,21167701,29447403,12360146.93,0,,1.2137104654845907,5098448,39.59027655615334,42.10822833254077,9.0280709245125,9.399116603372095,17.597177262973702,5.039074681932352,7.010098210757928,2.9423933879228024,0,41.9275240330924,44.2386082490194,9.29409210354947,10.8759198900432,17.7072511699707,4.59250745818066,7.51608843288048,2.80639106664487,-3.35517586296052e-9,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
SC,1999-03-01,1999,3,180611472,193390524,46678835,42350678,83050766,19200159,27666751,12636694.36,0,,1.2005066160050661,5098448,42.52770001035879,45.53672088735367,10.991236989160003,9.972107027726908,19.555557700556836,4.520967539111749,6.514554550495519,2.9755006197207274,0,43.3438801719497,45.9564208601931,11.3193114341962,11.3361232515504,19.4684381142863,4.77121444504586,6.98646760515942,3.14656026806857,-2.410972418279e-9,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
SC,1999-04-01,1999,4,192718418,204527604,42742857,53400601,80915388,21208601,34255103,11472392.3,0,,1.193821881939611,5098448,45.125784250655215,47.89095213207617,10.0084100069699,12.50396316340311,18.946659999284844,4.966078296596594,8.02096864173082,2.6863062967270634,0,43.2956129785984,45.9017209576228,9.50213168919756,11.7902876175555,17.1999642249612,5.03180468415636,8.11472634876033,2.42080495183733,-6.88770835835425e-10,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
